Time(s)	Displ(microns)	Friction	Effective_Normal_stress(MPa)
11747.531000	10172.953040	0.607430	19.956253
11747.532000	10172.929018	0.607490	19.956795
11747.533000	10172.815251	0.607449	19.963492
11747.534000	10173.091576	0.607758	19.962607
11747.535000	10173.332693	0.607870	19.962325
11747.536000	10172.771311	0.607742	19.951348
11747.537000	10173.530643	0.608056	19.943368
11747.538000	10173.882078	0.607579	19.950875
11747.539000	10173.595516	0.607655	19.956100
11747.540000	10173.447381	0.607988	19.950165
11747.541000	10173.532411	0.607896	19.958144
11747.542000	10174.091307	0.608033	19.964621
11747.543000	10173.994450	0.608790	19.957031
11747.544000	10174.735006	0.608920	19.951996
11747.545000	10174.343592	0.608625	19.952477
11747.546000	10174.750620	0.608696	19.952126
11747.547000	10174.883075	0.608871	19.959525
11747.548000	10174.768038	0.609426	19.956192
11747.549000	10174.778931	0.608586	19.963988
11747.550000	10175.403159	0.608360	19.958412
11747.551000	10175.556649	0.608454	19.963988
11747.552000	10175.229697	0.608717	19.966734
11747.553000	10176.012836	0.608412	19.961806
11747.554000	10175.713677	0.608594	19.962378
11747.555000	10175.826569	0.608504	19.958450
11747.556000	10175.745674	0.608103	19.962111
11747.557000	10175.829846	0.608246	19.951386
11747.558000	10176.250331	0.607714	19.959693
11747.559000	10175.979844	0.606991	19.963340
11747.560000	10176.557477	0.606944	19.951660
11747.561000	10175.918246	0.606801	19.953018
11747.562000	10175.888057	0.607084	19.944284
11747.563000	10175.995351	0.607574	19.944932
11747.564000	10176.600763	0.607434	19.943368
11747.565000	10176.449053	0.606719	19.952309
11747.566000	10176.447318	0.606474	19.959266
11747.567000	10176.903845	0.606532	19.952599
11747.568000	10177.192412	0.606591	19.946916
11747.569000	10176.513414	0.606202	19.948754
11747.570000	10177.271749	0.606648	19.954796
11747.571000	10176.849913	0.606315	19.964194
11747.572000	10177.215272	0.606815	19.952545
11747.573000	10177.055978	0.607164	19.952622
11747.574000	10177.055387	0.607238	19.953964
11747.575000	10177.906602	0.606552	19.962523
11747.576000	10177.784865	0.606914	19.961395
11747.577000	10177.833853	0.607275	19.950036
11747.578000	10177.834606	0.607010	19.965811
11747.579000	10177.767697	0.606700	19.964545
11747.580000	10178.349079	0.607385	19.957717
11747.581000	10177.957639	0.608601	19.949265
11747.582000	10178.275368	0.609997	19.951188
11747.583000	10178.450703	0.610786	19.959815
11747.584000	10178.355429	0.610881	19.974607
11747.585000	10179.156809	0.612451	19.964072
11747.586000	10179.764624	0.612913	19.967306
11747.587000	10179.591312	0.613726	19.959663
11747.588000	10179.496818	0.613993	19.964499
11747.589000	10180.068562	0.614564	19.969610
11747.590000	10180.488765	0.614815	19.975591
11747.591000	10180.453888	0.616215	19.966345
11747.592000	10180.507212	0.617507	19.972730
11747.593000	10181.256204	0.618369	19.963423
11747.594000	10182.024761	0.618231	19.968107
11747.595000	10181.681378	0.618326	19.974469
11747.596000	10182.480299	0.618505	19.978970
11747.597000	10182.417279	0.618753	19.963187
11747.598000	10183.055282	0.617652	19.975820
11747.599000	10183.261831	0.617478	19.971929
11747.600000	10183.852485	0.617687	19.961425
11747.601000	10184.408627	0.617725	19.963530
11747.602000	10184.412344	0.618070	19.961310
11747.603000	10184.133484	0.618636	19.957123
11747.604000	10185.807817	0.618369	19.943132
11747.605000	10185.676347	0.617699	19.948403
11747.606000	10185.891904	0.616776	19.952080
11747.607000	10186.269072	0.616105	19.950722
11747.608000	10186.789289	0.614877	19.951752
11747.609000	10186.428497	0.614071	19.943948
11747.610000	10187.261722	0.613506	19.945512
11747.611000	10186.963160	0.613168	19.951355
11747.612000	10187.498502	0.613484	19.941423
11747.613000	10188.336312	0.613204	19.950127
11747.614000	10188.175076	0.612949	19.949196
11747.615000	10189.359655	0.612579	19.944215
11747.616000	10189.344490	0.612666	19.940973
11747.617000	10189.320979	0.611909	19.960975
11747.618000	10189.543541	0.611249	19.960540
11747.619000	10189.559071	0.610523	19.955399
11747.620000	10189.626618	0.610137	19.957870
11747.621000	10189.519095	0.610750	19.946984
11747.622000	10190.499397	0.610704	19.959182
11747.623000	10190.977799	0.611014	19.959709
11747.624000	10191.092612	0.611044	19.947976
11747.625000	10191.430889	0.611142	19.944139
11747.626000	10192.283879	0.611350	19.940324
11747.627000	10192.250540	0.610553	19.954666
11747.628000	10192.476007	0.610490	19.955520
11747.629000	10192.551451	0.610555	19.941301
11747.630000	10193.054859	0.610124	19.944322
11747.631000	10193.380759	0.610253	19.955467
11747.632000	10194.196787	0.611297	19.951470
11747.633000	10194.627176	0.611670	19.935168
11747.634000	10194.729699	0.610660	19.946145
11747.635000	10194.752272	0.610524	19.953774
11747.636000	10195.218410	0.611193	19.943712
11747.637000	10196.147622	0.610502	19.949883
11747.638000	10196.002854	0.609556	19.944627
11747.639000	10196.269006	0.608629	19.947694
11747.640000	10195.873204	0.607886	19.953613
11747.641000	10196.688561	0.608147	19.961242
11747.642000	10196.899518	0.609184	19.962905
11747.643000	10197.553994	0.609640	19.942308
11747.644000	10198.347158	0.608842	19.940630
11747.645000	10198.241163	0.608965	19.942048
11747.646000	10198.554738	0.608758	19.953995
11747.647000	10199.024021	0.608803	19.943941
11747.648000	10199.143269	0.608234	19.944154
11747.649000	10199.011973	0.607474	19.936983
11747.650000	10199.007465	0.607610	19.929805
11747.651000	10199.281138	0.607254	19.944124
11747.652000	10199.827133	0.607996	19.941606
11747.653000	10200.398659	0.608319	19.939173
11747.654000	10200.901496	0.608266	19.941507
11747.655000	10201.140971	0.607629	19.955734
11747.656000	10201.143742	0.607971	19.943628
11747.657000	10201.248075	0.607845	19.952034
11747.658000	10201.826992	0.607900	19.942850
11747.659000	10201.578378	0.607070	19.949562
11747.660000	10202.070911	0.607000	19.953568
11747.661000	10202.265101	0.607460	19.951271
11747.662000	10202.847818	0.608580	19.937494
11747.663000	10202.809938	0.609295	19.933818
11747.664000	10203.156457	0.609058	19.942316
11747.665000	10203.569053	0.609165	19.940485
11747.666000	10204.100598	0.609075	19.943674
11747.667000	10204.573344	0.608947	19.946511
11747.668000	10204.789823	0.608509	19.945764
11747.669000	10204.849439	0.607932	19.946023
11747.670000	10204.442113	0.607929	19.948769
11747.671000	10205.408915	0.608930	19.935405
11747.672000	10205.978439	0.609483	19.950180
11747.673000	10205.632570	0.609499	19.954552
11747.674000	10206.414857	0.609146	19.947663
11747.675000	10206.369680	0.609331	19.941675
11747.676000	10206.708699	0.609687	19.937433
11747.677000	10207.533073	0.609202	19.945695
11747.678000	10207.697880	0.608226	19.948060
11747.679000	10208.203896	0.607494	19.948777
11747.680000	10208.334496	0.607809	19.930202
11747.681000	10208.661081	0.608587	19.934146
11747.682000	10209.007686	0.609351	19.934596
11747.683000	10210.221319	0.608927	19.948151
11747.684000	10209.870534	0.609366	19.933184
11747.685000	10210.533402	0.608592	19.939775
11747.686000	10210.746298	0.608258	19.947823
11747.687000	10210.793647	0.608085	19.933985
11747.688000	10211.000529	0.607445	19.936190
11747.689000	10211.201422	0.606854	19.935771
11747.690000	10211.435879	0.606023	19.937517
11747.691000	10211.757643	0.606200	19.935786
11747.692000	10212.472678	0.606946	19.936587
11747.693000	10212.178087	0.607437	19.937144
11747.694000	10212.631717	0.606914	19.937647
11747.695000	10213.109438	0.606651	19.946908
11747.696000	10213.430634	0.606689	19.951523
11747.697000	10213.727884	0.607355	19.926540
11747.698000	10213.371746	0.606346	19.932925
11747.699000	10213.961757	0.605594	19.942239
11747.700000	10214.596809	0.605533	19.946710
11747.701000	10214.706545	0.606379	19.933940
11747.702000	10215.166185	0.607348	19.937052
11747.703000	10215.008594	0.607210	19.945833
11747.704000	10215.951249	0.607890	19.933627
11747.705000	10216.383613	0.608230	19.932712
11747.706000	10216.318768	0.607825	19.935992
11747.707000	10216.226200	0.607398	19.937869
11747.708000	10216.662756	0.606942	19.938669
11747.709000	10216.956088	0.606511	19.941736
11747.710000	10217.049349	0.606466	19.937624
11747.711000	10217.839304	0.607122	19.936464
11747.712000	10217.513927	0.607422	19.942682
11747.713000	10218.392275	0.607851	19.949265
11747.714000	10218.456685	0.608418	19.936930
11747.715000	10218.964316	0.608271	19.939447
11747.716000	10219.238898	0.608130	19.943285
11747.717000	10219.787750	0.607610	19.951500
11747.718000	10219.985825	0.607010	19.955269
11747.719000	10219.573180	0.606877	19.947564
11747.720000	10219.959657	0.606959	19.940165
11747.721000	10220.907051	0.607547	19.949952
11747.722000	10220.721806	0.608619	19.950074
11747.723000	10221.261881	0.609000	19.937090
11747.724000	10221.642037	0.608408	19.933612
11747.725000	10221.467150	0.608348	19.934535
11747.726000	10222.418911	0.608921	19.931247
11747.727000	10222.568125	0.608514	19.930087
11747.728000	10222.428091	0.607809	19.930392
11747.729000	10222.887420	0.606775	19.936373
11747.730000	10222.827848	0.607028	19.939295
11747.731000	10223.377776	0.607388	19.944871
11747.732000	10224.205755	0.608496	19.941263
11747.733000	10224.325010	0.608460	19.944291
11747.734000	10224.727770	0.607860	19.950211
11747.735000	10224.895117	0.607815	19.957466
11747.736000	10225.425794	0.608228	19.950524
11747.737000	10225.601330	0.607916	19.952072
11747.738000	10225.664905	0.607485	19.944612
11747.739000	10226.330076	0.607045	19.938600
11747.740000	10226.130962	0.606482	19.944268
11747.741000	10226.453935	0.607258	19.943109
11747.742000	10227.215979	0.608645	19.932300
11747.743000	10227.124306	0.608672	19.928783
11747.744000	10227.796028	0.608315	19.927235
11747.745000	10228.376903	0.608303	19.929180
11747.746000	10227.967388	0.608323	19.932239
11747.747000	10228.931257	0.607818	19.931018
11747.748000	10229.596270	0.607031	19.929546
11747.749000	10228.529960	0.606468	19.941240
11747.750000	10229.156432	0.606223	19.940127
11747.751000	10230.110414	0.607048	19.934878
11747.752000	10229.743624	0.607555	19.939455
11747.753000	10230.056049	0.607544	19.947541
11747.754000	10230.187057	0.607234	19.952782
11747.755000	10230.481470	0.607321	19.945252
11747.756000	10231.202822	0.607469	19.951630
11747.757000	10231.333457	0.607663	19.933535
11747.758000	10231.662354	0.606392	19.946039
11747.759000	10231.836948	0.605775	19.951622
11747.760000	10231.958124	0.606412	19.942507
11747.761000	10232.532785	0.607621	19.933261
11747.762000	10233.051745	0.608247	19.937556
11747.763000	10233.425227	0.608636	19.940401
11747.764000	10233.637661	0.608180	19.945245
11747.765000	10233.976973	0.608418	19.945687
11747.766000	10233.928080	0.608720	19.942667
11747.767000	10234.635778	0.608420	19.940775
11747.768000	10234.849482	0.607355	19.943620
11747.769000	10235.226187	0.607053	19.934832
11747.770000	10234.927403	0.607289	19.928440
11747.771000	10235.492494	0.607911	19.923885
11747.772000	10236.076425	0.608336	19.930805
11747.773000	10236.752526	0.608167	19.936312
11747.774000	10236.935561	0.608147	19.934451
11747.775000	10237.353305	0.608229	19.941332
11747.776000	10237.163381	0.607794	19.942659
11747.777000	10237.554135	0.607971	19.930530
11747.778000	10237.717803	0.606953	19.933345
11747.779000	10237.936193	0.605665	19.960593
11747.780000	10238.104690	0.605487	19.955269
11747.781000	10238.978778	0.605850	19.943269
11747.782000	10239.318892	0.606971	19.933177
11747.783000	10239.994847	0.607236	19.944856
11747.784000	10239.500323	0.607550	19.942758
11747.785000	10239.706416	0.607456	19.936381
11747.786000	10240.125315	0.607725	19.929073
11747.787000	10240.052937	0.607530	19.936167
11747.788000	10240.758723	0.606650	19.939333
11747.789000	10241.004383	0.605866	19.939951
11747.790000	10241.598438	0.606082	19.923344
11747.791000	10241.382327	0.606756	19.931598
11747.792000	10241.413797	0.607608	19.946572
11747.793000	10241.821969	0.608231	19.933985
11747.794000	10243.219568	0.608428	19.932178
11747.795000	10243.244236	0.608135	19.938975
11747.796000	10243.088961	0.608120	19.943094
11747.797000	10243.775719	0.607456	19.935717
11747.798000	10243.491013	0.607066	19.937945
11747.799000	10243.492084	0.607178	19.943681
11747.800000	10244.260467	0.607227	19.931461
11747.801000	10244.695373	0.606570	19.946618
11747.802000	10245.010602	0.607416	19.948022
11747.803000	10245.958962	0.607916	19.950761
11747.804000	10245.518045	0.607939	19.944528
11747.805000	10246.111975	0.607691	19.945756
11747.806000	10246.759401	0.607961	19.944612
11747.807000	10246.578363	0.608175	19.937617
11747.808000	10246.745441	0.606818	19.943895
11747.809000	10247.234285	0.606507	19.936304
11747.810000	10248.443729	0.606562	19.935786
11747.811000	10247.843682	0.607269	19.929469
11747.812000	10248.052053	0.607900	19.926952
11747.813000	10248.539263	0.607655	19.928935
11747.814000	10248.976585	0.607552	19.924702
11747.815000	10248.926795	0.607290	19.942117
11747.816000	10248.935744	0.607232	19.942567
11747.817000	10248.931703	0.606260	19.943735
11747.818000	10249.746315	0.606027	19.929721
11747.819000	10249.348072	0.605852	19.932582
11747.820000	10250.014023	0.605721	19.938936
11747.821000	10250.340199	0.606343	19.930805
11747.822000	10251.031884	0.607183	19.931186
11747.823000	10251.831243	0.608305	19.926952
11747.824000	10251.294383	0.608426	19.923931
11747.825000	10252.567797	0.607973	19.934603
11747.826000	10252.407130	0.607849	19.942972
11747.827000	10252.157178	0.608180	19.943483
11747.828000	10252.862594	0.607509	19.936014
11747.829000	10252.755770	0.606652	19.936289
11747.830000	10253.040512	0.606423	19.937975
11747.831000	10253.438480	0.606989	19.939265
11747.832000	10253.718620	0.607376	19.941377
11747.833000	10254.891518	0.607758	19.940813
11747.834000	10254.976209	0.607393	19.947488
11747.835000	10255.122616	0.607533	19.945161
11747.836000	10254.747728	0.607555	19.955780
11747.837000	10255.263137	0.607516	19.947930
11747.838000	10255.629735	0.607037	19.940523
11747.839000	10256.191733	0.606361	19.946366
11747.840000	10256.417882	0.605152	19.955742
11747.841000	10256.556073	0.605560	19.943208
11747.842000	10257.119314	0.606666	19.947969
11747.843000	10256.956487	0.608194	19.934954
11747.844000	10257.228112	0.608027	19.931689
11747.845000	10258.127954	0.607840	19.931438
11747.846000	10258.179707	0.607467	19.936358
11747.847000	10258.428775	0.607516	19.939173
11747.848000	10258.658653	0.607432	19.919659
11747.849000	10258.337835	0.606934	19.915052
11747.850000	10259.077691	0.606557	19.935458
11747.851000	10259.310072	0.607519	19.932475
11747.852000	10260.048379	0.608035	19.932780
11747.853000	10260.369965	0.608271	19.928203
11747.854000	10260.074899	0.608346	19.937182
11747.855000	10260.882118	0.607961	19.953675
11747.856000	10261.066014	0.608291	19.940439
11747.857000	10261.489677	0.608087	19.938852
11747.858000	10261.796770	0.607387	19.938952
11747.859000	10261.918308	0.606828	19.936190
11747.860000	10262.799310	0.606593	19.946382
11747.861000	10262.520728	0.607167	19.955650
11747.862000	10262.747722	0.608375	19.935847
11747.863000	10263.708097	0.608258	19.948388
11747.864000	10264.425858	0.607769	19.952164
11747.865000	10264.777970	0.608011	19.942697
11747.866000	10264.979423	0.608015	19.939867
11747.867000	10265.294415	0.607552	19.932727
11747.868000	10265.385278	0.606750	19.934306
11747.869000	10265.554872	0.606215	19.936671
11747.870000	10266.121060	0.605797	19.935412
11747.871000	10266.271050	0.605869	19.935527
11747.872000	10266.335232	0.606868	19.921513
11747.873000	10266.843413	0.606663	19.932124
11747.874000	10267.271622	0.606705	19.924191
11747.875000	10267.128662	0.606442	19.921353
11747.876000	10267.353434	0.606158	19.930308
11747.877000	10267.820074	0.605847	19.921330
11747.878000	10267.731523	0.605071	19.925716
11747.879000	10267.970135	0.604643	19.930537
11747.880000	10268.162513	0.604571	19.931232
11747.881000	10268.078386	0.604892	19.934168
11747.882000	10268.796009	0.606135	19.936762
11747.883000	10269.133518	0.606763	19.932772
11747.884000	10269.248205	0.607025	19.928272
11747.885000	10269.859455	0.606851	19.944299
11747.886000	10269.393423	0.607019	19.944757
11747.887000	10270.201938	0.606841	19.946877
11747.888000	10270.927456	0.607052	19.938685
11747.889000	10270.629262	0.606079	19.951905
11747.890000	10271.466046	0.605834	19.959090
11747.891000	10271.470826	0.606741	19.952217
11747.892000	10271.754864	0.608041	19.949693
11747.893000	10272.530094	0.608747	19.943285
11747.894000	10272.411790	0.608788	19.941103
11747.895000	10273.139741	0.608341	19.944864
11747.896000	10273.598571	0.608019	19.948571
11747.897000	10273.670791	0.608299	19.931346
11747.898000	10274.283859	0.607641	19.931064
11747.899000	10273.969788	0.606752	19.937945
11747.900000	10273.942186	0.606561	19.937586
11747.901000	10275.098771	0.606973	19.926723
11747.902000	10275.351268	0.607573	19.924168
11747.903000	10275.953032	0.608318	19.917714
11747.904000	10275.459814	0.607585	19.925007
11747.905000	10275.674804	0.607445	19.933055
11747.906000	10276.788740	0.607297	19.937456
11747.907000	10277.065763	0.607471	19.928760
11747.908000	10276.789239	0.606096	19.940889
11747.909000	10277.556668	0.605074	19.945977
11747.910000	10277.487727	0.605786	19.930949
11747.911000	10277.797147	0.606614	19.933848
11747.912000	10277.836082	0.607483	19.944574
11747.913000	10278.179423	0.606994	19.946084
11747.914000	10278.718446	0.606807	19.935336
11747.915000	10279.055592	0.607080	19.934733
11747.916000	10278.625758	0.607121	19.934802
11747.917000	10278.727750	0.606315	19.938913
11747.918000	10279.185724	0.606034	19.933253
11747.919000	10279.610179	0.605880	19.938097
11747.920000	10280.555509	0.605667	19.945939
11747.921000	10281.158906	0.606021	19.938570
11747.922000	10281.131109	0.606566	19.949387
11747.923000	10280.757395	0.607874	19.941011
11747.924000	10281.308375	0.608300	19.946404
11747.925000	10282.464432	0.608790	19.937251
11747.926000	10282.390871	0.608359	19.934306
11747.927000	10282.813582	0.607750	19.943010
11747.928000	10282.825739	0.606440	19.950226
11747.929000	10283.004793	0.606678	19.931941
11747.930000	10283.505776	0.606621	19.943765
11747.931000	10284.024625	0.607205	19.938540
11747.932000	10284.732390	0.608067	19.929721
11747.933000	10284.572080	0.607674	19.936320
11747.934000	10284.906214	0.607719	19.929340
11747.935000	10285.021784	0.607580	19.934115
11747.936000	10285.190235	0.607705	19.925312
11747.937000	10285.965817	0.607198	19.927753
11747.938000	10285.631560	0.606618	19.928058
11747.939000	10285.926468	0.605412	19.937426
11747.940000	10286.921072	0.605422	19.932315
11747.941000	10286.396373	0.606305	19.928485
11747.942000	10287.126872	0.606456	19.943170
11747.943000	10287.869948	0.606983	19.939737
11747.944000	10287.506440	0.606355	19.944208
11747.945000	10288.177401	0.606575	19.949921
11747.946000	10288.259189	0.607088	19.936167
11747.947000	10288.922091	0.606570	19.943285
11747.948000	10289.192774	0.605582	19.948609
11747.949000	10289.039060	0.605190	19.954414
11747.950000	10289.428696	0.605749	19.940645
11747.951000	10289.727138	0.606071	19.941766
11747.952000	10289.752809	0.607193	19.932910
11747.953000	10290.138161	0.607334	19.939013
11747.954000	10290.665662	0.606926	19.946717
11747.955000	10290.677678	0.607143	19.929134
11747.956000	10291.027579	0.607124	19.932300
11747.957000	10291.420600	0.606987	19.932803
11747.958000	10292.046478	0.606226	19.935015
11747.959000	10291.929163	0.605901	19.933444
11747.960000	10292.032594	0.606364	19.932902
11747.961000	10292.270391	0.607586	19.919202
11747.962000	10292.482654	0.608107	19.926799
11747.963000	10292.769570	0.608339	19.923710
11747.964000	10293.292510	0.608291	19.929263
11747.965000	10293.990138	0.607106	19.949502
11747.966000	10294.030480	0.607499	19.950814
11747.967000	10294.673743	0.607599	19.943406
11747.968000	10294.872615	0.606962	19.949006
11747.969000	10294.256701	0.606410	19.950730
11747.970000	10295.441117	0.606291	19.953438
11747.971000	10295.760952	0.606686	19.952965
11747.972000	10296.238189	0.607712	19.943468
11747.973000	10296.350824	0.607499	19.952622
11747.974000	10296.812991	0.607285	19.947663
11747.975000	10297.288573	0.607612	19.937136
11747.976000	10297.872175	0.607712	19.941995
11747.977000	10297.802675	0.607661	19.936449
11747.978000	10297.560532	0.606843	19.931598
11747.979000	10298.027143	0.606311	19.926426
11747.980000	10298.222151	0.605745	19.939569
11747.981000	10299.023351	0.606695	19.919682
11747.982000	10299.267834	0.607009	19.924534
11747.983000	10299.122261	0.606921	19.923733
11747.984000	10299.941953	0.607359	19.918942
11747.985000	10300.497539	0.607238	19.926586
11747.986000	10300.088021	0.607406	19.922314
11747.987000	10300.798234	0.606489	19.935938
11747.988000	10300.788621	0.606266	19.924191
11747.989000	10301.138069	0.605883	19.928584
11747.990000	10301.679923	0.605344	19.938952
11747.991000	10301.749666	0.605586	19.940546
11747.992000	10302.048349	0.606361	19.941576
11747.993000	10302.381888	0.606309	19.951462
11747.994000	10302.272083	0.606575	19.948098
11747.995000	10303.138005	0.606761	19.939028
11747.996000	10303.540804	0.606820	19.939699
11747.997000	10303.672191	0.606303	19.950021
11747.998000	10303.621029	0.605861	19.941286
11747.999000	10304.269163	0.605725	19.938738
11748.000000	10304.479969	0.605709	19.936366
11748.001000	10304.445641	0.606606	19.934359
11748.002000	10305.150481	0.607130	19.935618
11748.003000	10305.723888	0.607188	19.935999
11748.004000	10305.290236	0.607328	19.924267
11748.005000	10306.328854	0.607433	19.932925
11748.006000	10306.468549	0.607147	19.940493
11748.007000	10306.198328	0.607047	19.937433
11748.008000	10307.043624	0.606354	19.937708
11748.009000	10307.770937	0.606019	19.931636
11748.010000	10307.538979	0.605616	19.935443
11748.011000	10307.612740	0.606112	19.935153
11748.012000	10308.465892	0.606813	19.939387
11748.013000	10308.703813	0.607004	19.943086
11748.014000	10308.961167	0.606925	19.945489
11748.015000	10308.976853	0.606911	19.934176
11748.016000	10308.907408	0.606856	19.935236
11748.017000	10309.678860	0.606187	19.938608
11748.018000	10310.057980	0.605910	19.926761
11748.019000	10310.090201	0.605649	19.928256
11748.020000	10310.491690	0.605523	19.927677
11748.021000	10310.293650	0.605701	19.933284
11748.022000	10310.661586	0.607291	19.933757
11748.023000	10311.082252	0.607358	19.940676
11748.024000	10311.924816	0.607308	19.936076
11748.025000	10312.220615	0.607009	19.935068
11748.026000	10312.717607	0.607131	19.935534
11748.027000	10312.364006	0.606573	19.947205
11748.028000	10312.557973	0.606696	19.934237
11748.029000	10313.115140	0.606254	19.938227
11748.030000	10312.790852	0.605660	19.947503
11748.031000	10313.420078	0.605569	19.948388
11748.032000	10314.186862	0.606421	19.946824
11748.033000	10314.572758	0.607590	19.932780
11748.034000	10314.502481	0.607547	19.936312
11748.035000	10315.281935	0.607215	19.944536
11748.036000	10315.308841	0.607690	19.936907
11748.037000	10315.933079	0.607442	19.929050
11748.038000	10315.807678	0.606914	19.936663
11748.039000	10316.443748	0.606528	19.929942
11748.040000	10315.911333	0.606377	19.924168
11748.041000	10316.398919	0.606426	19.939661
11748.042000	10317.078818	0.607279	19.939005
11748.043000	10317.382971	0.607255	19.942186
11748.044000	10317.799634	0.607333	19.929889
11748.045000	10317.942573	0.607445	19.929195
11748.046000	10318.500475	0.607295	19.937670
11748.047000	10318.425655	0.606792	19.944162
11748.048000	10318.739892	0.606416	19.938517
11748.049000	10318.778145	0.606194	19.931758
11748.050000	10319.268216	0.605788	19.940103
11748.051000	10319.589604	0.606232	19.947678
11748.052000	10319.726186	0.607279	19.940324
11748.053000	10320.781519	0.607188	19.947610
11748.054000	10320.695043	0.607351	19.934527
11748.055000	10321.110201	0.607311	19.942232
11748.056000	10321.612643	0.607436	19.937395
11748.057000	10321.981136	0.607302	19.939569
11748.058000	10322.329215	0.606806	19.932979
11748.059000	10322.745326	0.606104	19.939119
11748.060000	10322.672382	0.605876	19.938120
11748.061000	10322.952910	0.606760	19.932162
11748.062000	10323.837560	0.607478	19.927646
11748.063000	10323.353004	0.607430	19.930972
11748.064000	10324.020158	0.606858	19.938273
11748.065000	10324.559774	0.606760	19.936213
11748.066000	10324.202265	0.606770	19.933635
11748.067000	10324.563657	0.606239	19.935999
11748.068000	10325.140760	0.605775	19.925831
11748.069000	10325.248049	0.604818	19.928821
11748.070000	10325.370094	0.605230	19.921704
11748.071000	10325.873707	0.605207	19.928134
11748.072000	10325.759303	0.605846	19.936160
11748.073000	10326.329693	0.606295	19.933154
11748.074000	10326.622064	0.606144	19.940897
11748.075000	10326.788333	0.606266	19.941240
11748.076000	10326.757310	0.606185	19.946389
11748.077000	10327.475283	0.606143	19.946305
11748.078000	10327.337484	0.605919	19.938143
11748.079000	10327.138085	0.605185	19.954559
11748.080000	10328.025742	0.605512	19.942453
11748.081000	10328.817750	0.606206	19.942018
11748.082000	10328.890568	0.607245	19.943231
11748.083000	10329.272654	0.607427	19.948106
11748.084000	10330.023439	0.607878	19.934428
11748.085000	10329.828318	0.607919	19.939569
11748.086000	10330.197912	0.608110	19.945405
11748.087000	10330.912043	0.608001	19.940004
11748.088000	10330.762117	0.607471	19.928584
11748.089000	10330.921964	0.606735	19.936938
11748.090000	10331.116957	0.606534	19.936098
11748.091000	10332.159754	0.606843	19.939440
11748.092000	10331.912852	0.607685	19.936083
11748.093000	10332.448832	0.607948	19.932917
11748.094000	10333.217633	0.608007	19.920674
11748.095000	10332.613347	0.607292	19.935847
11748.096000	10333.440358	0.607108	19.940889
11748.097000	10333.588171	0.607295	19.937296
11748.098000	10333.624599	0.606334	19.938860
11748.099000	10334.153802	0.605373	19.944505
11748.100000	10334.243850	0.605282	19.944497
11748.101000	10334.480758	0.605128	19.945657
11748.102000	10335.008310	0.606545	19.934542
11748.103000	10335.579413	0.606923	19.937502
11748.104000	10335.781908	0.606827	19.942377
11748.105000	10336.030472	0.606749	19.938707
11748.106000	10336.146266	0.607144	19.935259
11748.107000	10336.501629	0.607258	19.927860
11748.108000	10336.836916	0.606614	19.931003
11748.109000	10337.176088	0.605977	19.931949
11748.110000	10337.031671	0.605790	19.924892
11748.111000	10337.127363	0.606377	19.929111
11748.112000	10337.873227	0.607503	19.922512
11748.113000	10337.876331	0.607577	19.937388
11748.114000	10338.800560	0.607052	19.941629
11748.115000	10338.763306	0.607419	19.928195
11748.116000	10339.057821	0.607377	19.939768
11748.117000	10339.466283	0.606832	19.950486
11748.118000	10339.606206	0.606416	19.948800
11748.119000	10340.546094	0.606241	19.943651
11748.120000	10340.621200	0.606385	19.943856
11748.121000	10340.893903	0.607347	19.933238
11748.122000	10341.548310	0.607208	19.953995
11748.123000	10342.243829	0.607944	19.943452
11748.124000	10342.479043	0.608158	19.934847
11748.125000	10342.185217	0.607775	19.930957
11748.126000	10342.497199	0.607228	19.941980
11748.127000	10342.724549	0.606581	19.944688
11748.128000	10342.936308	0.605641	19.947885
11748.129000	10342.871980	0.605140	19.938669
11748.130000	10342.514731	0.604731	19.929851
11748.131000	10343.761611	0.604902	19.944208
11748.132000	10344.536779	0.606288	19.929843
11748.133000	10344.091295	0.606494	19.933749
11748.134000	10344.756859	0.606472	19.928737
11748.135000	10345.239870	0.606271	19.933329
11748.136000	10345.434844	0.606894	19.925800
11748.137000	10345.924669	0.607228	19.931323
11748.138000	10345.758402	0.606304	19.932475
11748.139000	10345.858754	0.605563	19.926845
11748.140000	10346.453832	0.605786	19.920949
11748.141000	10346.948475	0.606855	19.925297
11748.142000	10346.998331	0.607790	19.916524
11748.143000	10347.567131	0.607169	19.926075
11748.144000	10347.883628	0.606845	19.939928
11748.145000	10348.577419	0.607042	19.939524
11748.146000	10348.068420	0.606854	19.947205
11748.147000	10349.081822	0.606216	19.951584
11748.148000	10349.023913	0.606092	19.944681
11748.149000	10348.902097	0.604913	19.949562
11748.150000	10349.092950	0.605089	19.948838
11748.151000	10349.370167	0.605605	19.948159
11748.152000	10350.405808	0.606753	19.932429
11748.153000	10350.017207	0.606605	19.944055
11748.154000	10350.406276	0.606408	19.943048
11748.155000	10351.088343	0.606524	19.943674
11748.156000	10351.867876	0.607321	19.932132
11748.157000	10351.404684	0.607342	19.929553
11748.158000	10351.750111	0.606752	19.931338
11748.159000	10351.572902	0.605546	19.936777
11748.160000	10352.039567	0.605774	19.937395
11748.161000	10352.083045	0.607308	19.924046
11748.162000	10352.972423	0.607876	19.931018
11748.163000	10353.212221	0.607527	19.929675
11748.164000	10353.578938	0.607242	19.933200
