Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11748.537000	10506.661000	0.607252	19.937845
11748.538000	10506.556000	0.606431	19.935686
11748.539000	10506.460000	0.605646	19.935832
11748.540000	10506.515000	0.605787	19.930477
11748.541000	10506.548000	0.606585	19.930805
11748.542000	10507.146000	0.606840	19.938219
11748.543000	10507.373000	0.606559	19.938654
11748.544000	10507.678000	0.606186	19.939569
11748.545000	10508.287000	0.606128	19.937273
11748.546000	10508.119000	0.606523	19.933863
11748.547000	10508.481000	0.605849	19.939394
11748.548000	10508.472000	0.605881	19.927516
11748.549000	10508.635000	0.605253	19.940096
11748.550000	10509.085000	0.605426	19.938166
11748.551000	10510.090000	0.606277	19.938471
11748.552000	10509.799000	0.607456	19.926349
11748.553000	10510.895000	0.607893	19.926487
11748.554000	10511.289000	0.607917	19.921902
11748.555000	10511.393000	0.608152	19.929409
11748.556000	10511.424000	0.608380	19.934191
11748.557000	10511.730000	0.608246	19.927593
11748.558000	10511.947000	0.606896	19.935740
11748.559000	10512.193000	0.606397	19.943323
11748.560000	10512.355000	0.605935	19.949974
11748.561000	10512.489000	0.606337	19.945283
11748.562000	10513.280000	0.606703	19.951004
11748.563000	10513.462000	0.607204	19.946442
11748.564000	10513.730000	0.607261	19.945123
11748.565000	10514.292000	0.607022	19.944330
11748.566000	10514.447000	0.607062	19.948220
11748.567000	10514.765000	0.607334	19.940081
11748.568000	10515.008000	0.606525	19.951096
11748.569000	10515.271000	0.605995	19.945138
11748.570000	10515.062000	0.606168	19.930530
11748.571000	10515.755000	0.606268	19.935084
11748.572000	10515.672000	0.606725	19.938860
11748.573000	10516.428000	0.607713	19.920308
11748.574000	10517.430000	0.607462	19.925434
11748.575000	10516.342000	0.607104	19.927181
11748.576000	10517.039000	0.607549	19.929081
11748.577000	10517.036000	0.607494	19.918286
11748.578000	10517.970000	0.606942	19.922833
11748.579000	10518.014000	0.606155	19.925213
11748.580000	10518.499000	0.606216	19.923885
11748.581000	10518.361000	0.606436	19.929843
11748.582000	10519.188000	0.607012	19.937281
11748.583000	10519.313000	0.607841	19.942728
11748.584000	10520.035000	0.608057	19.931826
11748.585000	10520.253000	0.607574	19.938570
11748.586000	10520.389000	0.607658	19.942941
11748.587000	10520.808000	0.607481	19.941911
11748.588000	10520.565000	0.606464	19.952164
11748.589000	10521.097000	0.605992	19.945077
11748.590000	10520.931000	0.606268	19.937891
11748.591000	10521.956000	0.606809	19.940698
11748.592000	10522.403000	0.607163	19.950272
11748.593000	10522.890000	0.607042	19.953194
11748.594000	10523.439000	0.607218	19.943956
11748.595000	10522.802000	0.607153	19.941774
11748.596000	10523.148000	0.607462	19.943094
11748.597000	10523.500000	0.607221	19.941202
11748.598000	10523.485000	0.606561	19.939112
11748.599000	10524.059000	0.606421	19.927021
11748.600000	10524.595000	0.605931	19.927471
11748.601000	10524.645000	0.606611	19.919476
11748.602000	10524.990000	0.607610	19.919056
11748.603000	10526.184000	0.608157	19.916333
11748.604000	10526.093000	0.607891	19.922528
11748.605000	10526.053000	0.608018	19.919721
11748.606000	10526.573000	0.607425	19.935465
11748.607000	10526.946000	0.606664	19.943613
11748.608000	10527.180000	0.606366	19.938181
11748.609000	10527.227000	0.605891	19.934115
11748.610000	10527.610000	0.605400	19.935633
11748.611000	10527.982000	0.605739	19.937067
11748.612000	10528.595000	0.606729	19.940043
11748.613000	10529.369000	0.607013	19.942773
11748.614000	10528.881000	0.606536	19.946786
11748.615000	10529.574000	0.606389	19.941583
11748.616000	10529.720000	0.606633	19.942301
11748.617000	10529.489000	0.606582	19.936091
11748.618000	10529.848000	0.605892	19.933673
11748.619000	10530.013000	0.604980	19.934313
11748.620000	10530.724000	0.605026	19.927829
11748.621000	10530.442000	0.605943	19.929271
11748.622000	10530.605000	0.606761	19.918271
11748.623000	10531.838000	0.606536	19.928363
11748.624000	10531.712000	0.606616	19.928569
11748.625000	10531.705000	0.607007	19.925198
11748.626000	10532.283000	0.606853	19.926845
11748.627000	10532.260000	0.606040	19.938837
11748.628000	10532.795000	0.606106	19.933146
11748.629000	10533.098000	0.605814	19.939791
11748.630000	10533.518000	0.605381	19.941301
11748.631000	10533.816000	0.605827	19.937357
11748.632000	10534.121000	0.607036	19.940882
11748.633000	10534.441000	0.607486	19.953881
11748.634000	10535.253000	0.606951	19.961379
11748.635000	10535.398000	0.607164	19.950165
11748.636000	10535.260000	0.607800	19.937571
11748.637000	10535.656000	0.607127	19.950013
11748.638000	10536.401000	0.606608	19.936792
11748.639000	10536.261000	0.606220	19.939920
11748.640000	10536.222000	0.606623	19.928912
11748.641000	10536.720000	0.606845	19.931201
11748.642000	10537.270000	0.607619	19.926075
11748.643000	10537.534000	0.607787	19.932444
11748.644000	10537.685000	0.607923	19.927143
11748.645000	10538.063000	0.607328	19.929126
11748.646000	10538.391000	0.606983	19.928234
11748.647000	10538.356000	0.607342	19.922077
11748.648000	10538.973000	0.606557	19.934847
11748.649000	10539.006000	0.606055	19.934725
11748.650000	10539.061000	0.605494	19.951721
11748.651000	10539.583000	0.606530	19.945680
11748.652000	10540.129000	0.607086	19.948586
11748.653000	10540.713000	0.607586	19.940111
11748.654000	10540.781000	0.607386	19.946122
11748.655000	10541.484000	0.607595	19.949181
11748.656000	10541.338000	0.607131	19.946870
11748.657000	10541.570000	0.607294	19.937311
11748.658000	10542.240000	0.606377	19.947114
11748.659000	10541.670000	0.606453	19.931605
11748.660000	10542.589000	0.606085	19.935259
11748.661000	10542.926000	0.606887	19.931849
11748.662000	10543.279000	0.607801	19.927166
11748.663000	10544.153000	0.607617	19.930850
11748.664000	10544.106000	0.607469	19.927364
11748.665000	10544.054000	0.607575	19.930980
11748.666000	10544.231000	0.607814	19.928020
11748.667000	10544.586000	0.607320	19.932170
11748.668000	10545.196000	0.606580	19.923420
11748.669000	10545.650000	0.605648	19.925045
11748.670000	10545.349000	0.605665	19.923542
11748.671000	10545.579000	0.606301	19.930354
11748.672000	10546.308000	0.606422	19.944131
11748.673000	10546.946000	0.607365	19.931247
11748.674000	10547.379000	0.607096	19.934009
11748.675000	10547.610000	0.606463	19.943872
11748.676000	10547.887000	0.606454	19.950135
11748.677000	10547.895000	0.606333	19.950890
11748.678000	10548.148000	0.605762	19.945291
11748.679000	10548.506000	0.605222	19.946153
11748.680000	10548.164000	0.604931	19.944589
11748.681000	10548.605000	0.605487	19.944017
11748.682000	10549.745000	0.606239	19.932475
11748.683000	10549.502000	0.607225	19.921841
11748.684000	10549.738000	0.607118	19.915654
11748.685000	10550.225000	0.606773	19.923176
11748.686000	10550.746000	0.606736	19.934588
11748.687000	10550.831000	0.607089	19.924168
11748.688000	10551.140000	0.606584	19.918828
11748.689000	10550.842000	0.605559	19.928165
11748.690000	10551.033000	0.604708	19.936259
11748.691000	10551.337000	0.605402	19.926517
11748.692000	10551.684000	0.606153	19.930293
11748.693000	10552.373000	0.606642	19.933368
11748.694000	10553.061000	0.606290	19.941377
11748.695000	10553.160000	0.606455	19.937540
11748.696000	10553.626000	0.606743	19.942850
11748.697000	10553.231000	0.606924	19.940729
11748.698000	10553.755000	0.606353	19.947244
11748.699000	10554.370000	0.605780	19.950448
11748.700000	10554.240000	0.605727	19.953201
11748.701000	10553.986000	0.606577	19.943910
11748.702000	10555.102000	0.607078	19.944391
11748.703000	10555.369000	0.607498	19.947838
11748.704000	10556.067000	0.607730	19.942606
11748.705000	10556.115000	0.607644	19.939745
11748.706000	10556.256000	0.607744	19.937532
11748.707000	10556.414000	0.608078	19.927616
11748.708000	10556.422000	0.607868	19.930942
11748.709000	10556.845000	0.607234	19.932399
11748.710000	10556.952000	0.606802	19.930331
11748.711000	10557.469000	0.607358	19.923184
11748.712000	10557.758000	0.608192	19.925075
11748.713000	10557.928000	0.608463	19.928119
11748.714000	10558.535000	0.608767	19.920460
11748.715000	10558.766000	0.608555	19.933978
11748.716000	10559.019000	0.608236	19.949128
11748.717000	10559.320000	0.607869	19.941942
11748.718000	10559.993000	0.607264	19.944444
11748.719000	10559.985000	0.606906	19.947358
11748.720000	10560.686000	0.607466	19.934115
11748.721000	10560.883000	0.607488	19.945962
11748.722000	10561.511000	0.607894	19.955917
11748.723000	10561.563000	0.608723	19.940431
11748.724000	10561.877000	0.608406	19.947885
11748.725000	10562.776000	0.608091	19.944612
11748.726000	10563.243000	0.608044	19.940569
11748.727000	10563.059000	0.607607	19.942094
11748.728000	10562.879000	0.606705	19.944719
11748.729000	10563.085000	0.606023	19.934107
11748.730000	10563.563000	0.606064	19.934649
11748.731000	10563.991000	0.606744	19.929797
11748.732000	10563.984000	0.606686	19.934039
11748.733000	10564.864000	0.606953	19.923840
11748.734000	10564.720000	0.606829	19.921208
11748.735000	10565.201000	0.607030	19.920399
11748.736000	10565.634000	0.606887	19.929409
11748.737000	10565.561000	0.606692	19.924732
11748.738000	10565.933000	0.605704	19.925777
11748.739000	10565.798000	0.605534	19.920247
11748.740000	10566.855000	0.605578	19.922863
11748.741000	10566.614000	0.606214	19.927677
11748.742000	10567.346000	0.606736	19.933787
11748.743000	10567.325000	0.607151	19.935358
11748.744000	10568.041000	0.607037	19.933230
11748.745000	10568.136000	0.607253	19.928134
11748.746000	10568.593000	0.606641	19.945413
11748.747000	10568.921000	0.606347	19.948503
11748.748000	10568.822000	0.605802	19.951905
11748.749000	10568.728000	0.605293	19.944917
11748.750000	10569.035000	0.605482	19.941873
11748.751000	10569.675000	0.606168	19.935473
11748.752000	10570.505000	0.606865	19.933009
11748.753000	10570.705000	0.607108	19.938837
11748.754000	10570.808000	0.607080	19.942392
11748.755000	10571.672000	0.607059	19.935679
11748.756000	10571.676000	0.607407	19.932544
11748.757000	10572.070000	0.607126	19.935976
11748.758000	10572.117000	0.606836	19.929637
11748.759000	10572.385000	0.606139	19.923771
11748.760000	10572.446000	0.605504	19.939287
11748.761000	10572.440000	0.606338	19.946664
11748.762000	10572.880000	0.607408	19.931270
11748.763000	10572.927000	0.607871	19.916677
11748.764000	10573.741000	0.607176	19.926662
11748.765000	10574.334000	0.607418	19.932673
11748.766000	10574.374000	0.607090	19.931613
11748.767000	10574.926000	0.606675	19.928935
11748.768000	10575.319000	0.606601	19.926632
11748.769000	10575.409000	0.606184	19.942422
11748.770000	10575.357000	0.605913	19.948548
11748.771000	10575.626000	0.606561	19.943307
11748.772000	10575.777000	0.607473	19.933001
11748.773000	10577.048000	0.607526	19.943971
11748.774000	10576.752000	0.606973	19.944002
11748.775000	10577.194000	0.606721	19.947510
11748.776000	10576.963000	0.606717	19.944886
11748.777000	10577.794000	0.606791	19.944085
11748.778000	10578.041000	0.606592	19.938555
11748.779000	10577.906000	0.605610	19.944993
11748.780000	10578.239000	0.604931	19.947305
11748.781000	10578.596000	0.605863	19.937510
11748.782000	10578.926000	0.607038	19.930675
11748.783000	10579.588000	0.607633	19.932635
11748.784000	10580.010000	0.607863	19.918736
11748.785000	10579.747000	0.607555	19.919850
11748.786000	10580.098000	0.607910	19.927646
11748.787000	10580.234000	0.608140	19.926769
11748.788000	10580.609000	0.606889	19.930469
11748.789000	10580.665000	0.606004	19.932109
11748.790000	10581.072000	0.605894	19.937266
11748.791000	10581.807000	0.606924	19.929904
11748.792000	10582.009000	0.607803	19.931529
11748.793000	10582.365000	0.607882	19.944230
11748.794000	10582.864000	0.608180	19.936633
11748.795000	10583.129000	0.607982	19.942941
11748.796000	10583.494000	0.608198	19.937998
11748.797000	10583.545000	0.608462	19.933017
11748.798000	10584.091000	0.607258	19.942750
11748.799000	10584.455000	0.606734	19.938829
11748.800000	10584.289000	0.606259	19.942194
11748.801000	10585.153000	0.607228	19.930370
11748.802000	10585.526000	0.607412	19.940889
11748.803000	10585.737000	0.607583	19.949341
11748.804000	10586.304000	0.607726	19.938326
11748.805000	10586.126000	0.606920	19.943651
11748.806000	10586.408000	0.607385	19.932132
11748.807000	10587.090000	0.606654	19.939249
11748.808000	10586.607000	0.605735	19.948151
11748.809000	10587.071000	0.605786	19.928218
11748.810000	10587.131000	0.605401	19.923771
11748.811000	10587.514000	0.606088	19.925846
11748.812000	10588.182000	0.607104	19.926845
11748.813000	10588.837000	0.607536	19.916501
11748.814000	10589.235000	0.606828	19.931918
11748.815000	10589.320000	0.607101	19.928279
11748.816000	10589.280000	0.607285	19.931018
11748.817000	10589.491000	0.607142	19.930331
11748.818000	10589.946000	0.606250	19.936762
11748.819000	10590.178000	0.605774	19.934214
11748.820000	10590.200000	0.605421	19.936899
11748.821000	10590.604000	0.605605	19.940828
11748.822000	10591.099000	0.606587	19.938029
11748.823000	10591.815000	0.607315	19.937914
11748.824000	10592.354000	0.607078	19.941644
11748.825000	10591.888000	0.606583	19.945520
11748.826000	10592.191000	0.607097	19.939043
11748.827000	10593.086000	0.606816	19.944017
11748.828000	10593.131000	0.606157	19.945924
11748.829000	10592.735000	0.605832	19.934954
11748.830000	10593.662000	0.605309	19.936587
11748.831000	10593.546000	0.605245	19.942339
11748.832000	10593.893000	0.606214	19.939638
11748.833000	10594.367000	0.606790	19.940149
11748.834000	10594.748000	0.606978	19.931956
11748.835000	10594.964000	0.606995	19.919285
11748.836000	10595.125000	0.607083	19.925091
11748.837000	10595.984000	0.606998	19.929538
11748.838000	10596.036000	0.606807	19.923031
11748.839000	10596.037000	0.606204	19.925007
11748.840000	10596.593000	0.606253	19.927745
11748.841000	10596.544000	0.606774	19.936426
11748.842000	10597.423000	0.607071	19.942613
11748.843000	10597.903000	0.607600	19.934206
11748.844000	10598.012000	0.607489	19.933322
11748.845000	10598.671000	0.607342	19.938715
11748.846000	10598.742000	0.607373	19.938349
11748.847000	10598.683000	0.606799	19.947312
11748.848000	10599.151000	0.606309	19.940309
11748.849000	10599.464000	0.605601	19.943406
11748.850000	10599.617000	0.605257	19.943056
11748.851000	10599.866000	0.605868	19.931209
11748.852000	10600.041000	0.606515	19.941011
11748.853000	10600.607000	0.606564	19.945436
11748.854000	10600.956000	0.606809	19.934153
11748.855000	10600.354000	0.606959	19.931773
11748.856000	10601.582000	0.606868	19.939768
11748.857000	10601.870000	0.606471	19.938921
11748.858000	10601.853000	0.606255	19.932391
11748.859000	10602.186000	0.606065	19.926334
11748.860000	10601.958000	0.605389	19.938463
11748.861000	10602.905000	0.606282	19.932368
11748.862000	10603.370000	0.607483	19.937952
11748.863000	10603.811000	0.607923	19.936198
11748.864000	10603.863000	0.607203	19.936243
11748.865000	10604.296000	0.607328	19.932307
11748.866000	10604.605000	0.607484	19.938379
11748.867000	10604.460000	0.606749	19.948716
11748.868000	10605.001000	0.606364	19.937403
11748.869000	10605.466000	0.606229	19.933482
11748.870000	10605.114000	0.605817	19.939943
11748.871000	10606.075000	0.606231	19.946237
11748.872000	10606.047000	0.607166	19.940942
11748.873000	10606.476000	0.607408	19.931346
11748.874000	10607.013000	0.607618	19.925777
11748.875000	10607.049000	0.607423	19.928691
11748.876000	10607.641000	0.606998	19.940935
11748.877000	10607.485000	0.606708	19.940241
11748.878000	10607.749000	0.606530	19.927425
11748.879000	10608.237000	0.606232	19.921520
11748.880000	10608.109000	0.605966	19.929904
11748.881000	10608.588000	0.606467	19.936709
11748.882000	10608.849000	0.607491	19.935053
11748.883000	10609.513000	0.607713	19.931674
11748.884000	10609.669000	0.607205	19.937151
11748.885000	10610.145000	0.607337	19.944025
11748.886000	10609.991000	0.607405	19.943872
11748.887000	10610.705000	0.607146	19.947541
11748.888000	10610.825000	0.606954	19.933040
11748.889000	10610.859000	0.606364	19.938150
11748.890000	10611.214000	0.606490	19.935229
11748.891000	10611.837000	0.606851	19.939028
11748.892000	10612.257000	0.607793	19.931354
11748.893000	10612.796000	0.607592	19.942529
11748.894000	10612.591000	0.607491	19.940279
11748.895000	10612.646000	0.607678	19.937494
11748.896000	10613.498000	0.607620	19.946847
11748.897000	10613.670000	0.607050	19.951554
11748.898000	10614.354000	0.606891	19.931529
11748.899000	10614.399000	0.605592	19.943735
11748.900000	10614.445000	0.606066	19.927089
11748.901000	10615.195000	0.606236	19.937609
11748.902000	10614.644000	0.607550	19.932147
11748.903000	10615.479000	0.607898	19.927677
11748.904000	10615.592000	0.607474	19.922955
11748.905000	10616.367000	0.607469	19.920216
11748.906000	10616.666000	0.607754	19.919011
11748.907000	10616.599000	0.606816	19.926014
11748.908000	10616.910000	0.606084	19.929729
11748.909000	10617.213000	0.605987	19.927738
11748.910000	10617.009000	0.606137	19.928478
11748.911000	10617.144000	0.606969	19.926174
11748.912000	10618.156000	0.607146	19.933574
11748.913000	10618.357000	0.607098	19.937884
11748.914000	10618.825000	0.607091	19.934436
11748.915000	10618.957000	0.606998	19.946664
11748.916000	10618.778000	0.606944	19.937235
11748.917000	10619.383000	0.606799	19.948571
11748.918000	10619.731000	0.606353	19.954300
11748.919000	10619.532000	0.606152	19.943132
11748.920000	10620.258000	0.606199	19.943689
11748.921000	10620.341000	0.606670	19.946191
11748.922000	10621.266000	0.607461	19.949586
11748.923000	10621.572000	0.607921	19.946801
11748.924000	10622.096000	0.607989	19.942415
11748.925000	10622.053000	0.608442	19.931270
11748.926000	10622.586000	0.608466	19.936457
11748.927000	10622.461000	0.608173	19.931842
11748.928000	10623.542000	0.606949	19.936434
11748.929000	10623.237000	0.607114	19.921696
11748.930000	10623.555000	0.606619	19.932154
11748.931000	10623.993000	0.607199	19.915647
11748.932000	10624.447000	0.607936	19.915243
11748.933000	10624.851000	0.607966	19.926990
11748.934000	10624.892000	0.607495	19.922817
11748.935000	10625.597000	0.607226	19.926708
11748.936000	10625.859000	0.607045	19.927921
11748.937000	10626.111000	0.606772	19.920903
11748.938000	10626.387000	0.605359	19.935717
11748.939000	10626.194000	0.604721	19.947388
11748.940000	10626.486000	0.604669	19.948434
11748.941000	10626.698000	0.605373	19.941019
11748.942000	10627.560000	0.606170	19.934855
11748.943000	10628.056000	0.606066	19.941637
11748.944000	10628.024000	0.605632	19.952721
11748.945000	10628.775000	0.606209	19.936426
11748.946000	10628.617000	0.606429	19.931003
11748.947000	10628.525000	0.606383	19.930018
11748.948000	10629.130000	0.605598	19.932201
11748.949000	10629.434000	0.605049	19.932902
11748.950000	10629.186000	0.604822	19.931964
11748.951000	10629.432000	0.605223	19.930728
11748.952000	10630.481000	0.606100	19.935313
11748.953000	10630.646000	0.606308	19.940142
11748.954000	10630.588000	0.606811	19.920956
11748.955000	10631.479000	0.606588	19.932772
11748.956000	10631.539000	0.606635	19.941927
11748.957000	10631.686000	0.606475	19.934779
11748.958000	10631.845000	0.606431	19.929775
11748.959000	10631.590000	0.605308	19.934863
11748.960000	10631.974000	0.605215	19.938852
11748.961000	10632.300000	0.606045	19.938845
11748.962000	10633.103000	0.606670	19.947388
11748.963000	10633.399000	0.607484	19.942064
11748.964000	10633.372000	0.607288	19.944184
11748.965000	10634.323000	0.607550	19.933070
11748.966000	10634.484000	0.607790	19.930675
11748.967000	10634.480000	0.607759	19.935053
11748.968000	10634.803000	0.607347	19.934451
11748.969000	10634.902000	0.606791	19.933299
11748.970000	10635.111000	0.606344	19.931842
11748.971000	10635.668000	0.606532	19.937548
11748.972000	10636.270000	0.606957	19.938509
11748.973000	10636.311000	0.607243	19.948365
11748.974000	10636.609000	0.607910	19.930843
11748.975000	10636.966000	0.607508	19.941416
11748.976000	10637.337000	0.607393	19.944520
11748.977000	10637.633000	0.607476	19.943094
11748.978000	10637.768000	0.607183	19.942331
11748.979000	10637.606000	0.606468	19.938418
11748.980000	10637.866000	0.606456	19.935343
11748.981000	10638.737000	0.607140	19.934397
11748.982000	10638.733000	0.607950	19.927570
11748.983000	10639.479000	0.608074	19.931560
11748.984000	10639.941000	0.607907	19.930362
11748.985000	10640.115000	0.608014	19.931392
11748.986000	10640.512000	0.608118	19.941866
11748.987000	10640.822000	0.608018	19.933726
11748.988000	10641.272000	0.607155	19.929775
11748.989000	10640.999000	0.606431	19.938097
11748.990000	10641.766000	0.606603	19.931545
11748.991000	10642.116000	0.606932	19.933215
11748.992000	10642.403000	0.607744	19.929340
11748.993000	10642.340000	0.607763	19.936732
11748.994000	10642.902000	0.607446	19.936907
11748.995000	10643.517000	0.607189	19.941469
11748.996000	10644.026000	0.607271	19.936938
11748.997000	10643.868000	0.606680	19.940500
11748.998000	10643.952000	0.605717	19.944169
11748.999000	10644.546000	0.604804	19.946282
11749.000000	10644.531000	0.605434	19.935038
11749.001000	10644.851000	0.606258	19.937067
11749.002000	10644.300000	0.606358	19.943468
11749.003000	10645.308000	0.606835	19.924717
11749.004000	10645.342000	0.606762	19.936892
11749.005000	10646.130000	0.606778	19.930713
11749.006000	10646.527000	0.606682	19.930789
11749.007000	10646.441000	0.606580	19.925480
11749.008000	10646.995000	0.606212	19.932116
11749.009000	10647.025000	0.606085	19.922047
11749.010000	10647.306000	0.606075	19.925663
11749.011000	10647.734000	0.606048	19.930400
11749.012000	10648.301000	0.607083	19.926052
11749.013000	10648.852000	0.607789	19.926533
11749.014000	10648.943000	0.607310	19.938387
11749.015000	10649.248000	0.607356	19.932032
11749.016000	10649.702000	0.607271	19.939608
11749.017000	10649.745000	0.607177	19.931933
11749.018000	10649.742000	0.606197	19.937472
11749.019000	10650.146000	0.605523	19.937258
11749.020000	10649.970000	0.605538	19.942476
11749.021000	10650.539000	0.605777	19.947732
11749.022000	10651.056000	0.606620	19.947862
11749.023000	10651.707000	0.606923	19.950211
11749.024000	10651.761000	0.606760	19.950471
11749.025000	10652.164000	0.606810	19.946153
11749.026000	10652.450000	0.607228	19.943063
11749.027000	10652.307000	0.607100	19.938074
11749.028000	10652.550000	0.606749	19.940317
11749.029000	10653.249000	0.606072	19.941759
11749.030000	10653.019000	0.606164	19.924488
11749.031000	10653.627000	0.606780	19.931605
11749.032000	10654.109000	0.608060	19.925541
11749.033000	10654.300000	0.608690	19.910108
11749.034000	10654.641000	0.608093	19.926540
11749.035000	10655.703000	0.607854	19.931545
11749.036000	10655.661000	0.608246	19.929096
11749.037000	10655.890000	0.608161	19.920483
11749.038000	10655.858000	0.607066	19.927784
11749.039000	10656.216000	0.606782	19.928058
11749.040000	10656.218000	0.606081	19.943727
11749.041000	10657.548000	0.606311	19.947175
11749.042000	10657.254000	0.606929	19.944810
11749.043000	10657.621000	0.607101	19.939394
11749.044000	10658.377000	0.606980	19.941118
11749.045000	10658.500000	0.606665	19.940836
11749.046000	10658.349000	0.606988	19.943414
11749.047000	10658.851000	0.606568	19.943895
11749.048000	10658.758000	0.605955	19.938013
11749.049000	10659.234000	0.605476	19.931537
11749.050000	10659.453000	0.605053	19.933093
11749.051000	10658.944000	0.605524	19.940897
11749.052000	10659.873000	0.606124	19.941049
11749.053000	10660.294000	0.606623	19.938555
11749.054000	10660.888000	0.607151	19.927669
11749.055000	10660.994000	0.606920	19.929561
11749.056000	10661.426000	0.607237	19.930179
11749.057000	10661.057000	0.606885	19.931308
11749.058000	10661.650000	0.606439	19.933314
11749.059000	10661.885000	0.606299	19.934459
11749.060000	10662.771000	0.606012	19.934222
11749.061000	10662.554000	0.606895	19.926883
11749.062000	10663.166000	0.607796	19.928180
11749.063000	10663.629000	0.608374	19.925350
11749.064000	10663.696000	0.607755	19.939524
11749.065000	10664.201000	0.607789	19.943856
11749.066000	10664.483000	0.607838	19.935725
11749.067000	10665.134000	0.606942	19.943674
11749.068000	10665.174000	0.606124	19.949372
11749.069000	10664.788000	0.605574	19.955170
11749.070000	10665.278000	0.605890	19.945481
11749.071000	10665.735000	0.606741	19.938456
11749.072000	10666.223000	0.607506	19.941980
11749.073000	10666.709000	0.607751	19.939791
11749.074000	10667.187000	0.607216	19.938478
11749.075000	10667.286000	0.607485	19.929690
11749.076000	10667.856000	0.607701	19.934420
11749.077000	10668.017000	0.607022	19.943635
11749.078000	10667.894000	0.606803	19.936053
11749.079000	10668.096000	0.606520	19.921582
11749.080000	10668.073000	0.606405	19.916356
11749.081000	10668.878000	0.606772	19.921605
11749.082000	10669.035000	0.606997	19.928943
11749.083000	10669.140000	0.607150	19.929492
11749.084000	10669.164000	0.607198	19.932330
11749.085000	10669.849000	0.607136	19.930560
11749.086000	10670.442000	0.607024	19.937716
11749.087000	10670.772000	0.606813	19.939142
11749.088000	10670.709000	0.606348	19.936373
11749.089000	10669.992000	0.606130	19.934901
11749.090000	10670.934000	0.605729	19.937197
11749.091000	10671.288000	0.606543	19.942674
11749.092000	10672.091000	0.607265	19.942712
11749.093000	10672.535000	0.607660	19.931773
11749.094000	10672.938000	0.607823	19.930995
11749.095000	10673.056000	0.607679	19.940012
11749.096000	10673.500000	0.608408	19.934802
11749.097000	10673.942000	0.607973	19.939013
11749.098000	10674.007000	0.606664	19.955063
11749.099000	10674.218000	0.606805	19.929500
11749.100000	10674.997000	0.606262	19.930751
11749.101000	10674.634000	0.606444	19.933878
11749.102000	10675.368000	0.607326	19.934603
11749.103000	10675.491000	0.607418	19.938006
11749.104000	10675.786000	0.607331	19.929881
11749.105000	10676.593000	0.607309	19.928622
11749.106000	10676.270000	0.607102	19.928485
11749.107000	10676.461000	0.606455	19.934870
11749.108000	10677.252000	0.606285	19.924031
11749.109000	10676.616000	0.605557	19.930248
11749.110000	10677.341000	0.605435	19.932979
11749.111000	10677.738000	0.606354	19.919431
11749.112000	10678.279000	0.607178	19.918606
11749.113000	10678.178000	0.606780	19.941072
11749.114000	10678.963000	0.606492	19.949792
11749.115000	10679.005000	0.606446	19.952110
11749.116000	10678.803000	0.606790	19.943910
11749.117000	10679.471000	0.606976	19.930492
11749.118000	10679.418000	0.606023	19.943712
11749.119000	10679.823000	0.605385	19.947518
11749.120000	10679.879000	0.605684	19.938456
11749.121000	10680.518000	0.606576	19.923161
11749.122000	10681.522000	0.607119	19.936907
11749.123000	10681.306000	0.607420	19.937273
11749.124000	10681.708000	0.607674	19.936777
11749.125000	10682.327000	0.608111	19.931438
11749.126000	10682.556000	0.608212	19.931262
11749.127000	10683.210000	0.607666	19.942346
11749.128000	10683.223000	0.607185	19.942766
11749.129000	10683.042000	0.606820	19.927791
11749.130000	10683.601000	0.606304	19.932185
11749.131000	10684.046000	0.606938	19.932261
11749.132000	10684.219000	0.607603	19.936358
11749.133000	10684.648000	0.607474	19.934077
11749.134000	10684.881000	0.607354	19.927349
11749.135000	10684.890000	0.607175	19.935290
11749.136000	10685.573000	0.606966	19.941416
11749.137000	10685.671000	0.606840	19.935320
11749.138000	10686.131000	0.606161	19.930316
11749.139000	10685.659000	0.605444	19.932834
11749.140000	10685.763000	0.605337	19.930888
11749.141000	10686.533000	0.606188	19.937716
11749.142000	10686.719000	0.607416	19.925304
11749.143000	10687.199000	0.607235	19.927440
11749.144000	10687.243000	0.607571	19.930934
11749.145000	10687.879000	0.607544	19.925861
11749.146000	10688.479000	0.607691	19.928524
11749.147000	10688.923000	0.607154	19.938227
11749.148000	10689.358000	0.606864	19.939119
11749.149000	10689.336000	0.606314	19.934908
11749.150000	10689.551000	0.606321	19.934016
11749.151000	10689.919000	0.607425	19.932239
11749.152000	10690.325000	0.608035	19.934741
11749.153000	10690.588000	0.608036	19.940286
11749.154000	10691.330000	0.607549	19.935107
11749.155000	10691.190000	0.606859	19.948396
11749.156000	10692.201000	0.607162	19.949715
11749.157000	10692.234000	0.606843	19.934290
11749.158000	10691.567000	0.606015	19.940455
11749.159000	10692.189000	0.605594	19.939943
11749.160000	10693.053000	0.605227	19.937105
11749.161000	10692.813000	0.605198	19.934367
11749.162000	10693.097000	0.605922	19.932536
11749.163000	10694.112000	0.606938	19.917287
11749.164000	10694.026000	0.606065	19.927295
11749.165000	10694.148000	0.606502	19.918126
11749.166000	10694.661000	0.606756	19.922337
11749.167000	10694.774000	0.606573	19.920193
11749.168000	10694.906000	0.605532	19.924625
11749.169000	10694.883000	0.605185	19.919148
11749.170000	10695.229000	0.605187	19.925159
11749.171000	10695.407000	0.605722	19.927723
