Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
17984.909000	5333.300000	0.452722	30.009057
17985.045000	5333.806000	0.452771	30.007436
17985.181000	5333.604000	0.452729	30.008701
17985.307000	5333.806000	0.452902	30.009529
17985.443000	5333.786000	0.452643	30.009276
17985.579000	5334.009000	0.452613	30.007819
17985.735000	5333.543000	0.452743	30.006850
17985.861000	5333.624000	0.452942	30.004194
17986.007000	5333.644000	0.453561	30.003298
17986.133000	5333.685000	0.452734	30.002006
17986.269000	5333.988000	0.452582	30.000954
17986.395000	5333.968000	0.452799	29.999278
17986.531000	5333.644000	0.453447	29.999967
17986.667000	5333.604000	0.452890	30.001500
17986.803000	5334.251000	0.452629	30.003367
17986.949000	5333.745000	0.452422	30.002291
17987.075000	5333.988000	0.452645	30.002440
17987.231000	5333.786000	0.452601	30.002826
17987.367000	5334.251000	0.452289	30.003382
17987.513000	5333.867000	0.452959	30.001856
17987.649000	5334.211000	0.452931	30.001372
17987.785000	5334.009000	0.452609	30.001452
17987.921000	5334.191000	0.453054	30.001910
17988.067000	5334.272000	0.452370	30.002164
17988.203000	5334.231000	0.452602	29.998747
17988.329000	5334.292000	0.452981	29.997637
17988.485000	5334.393000	0.452968	29.997175
17988.641000	5334.454000	0.452760	29.995032
17988.777000	5334.069000	0.452833	29.993979
17988.903000	5334.170000	0.453171	29.990923
17989.039000	5334.393000	0.452856	29.989457
17989.195000	5334.312000	0.453393	29.987917
17989.331000	5334.595000	0.453688	29.985154
17989.487000	5334.838000	0.453471	29.982446
17989.623000	5334.514000	0.452900	29.982633
17989.769000	5334.595000	0.452807	29.981502
17989.895000	5334.737000	0.453342	29.981193
17990.031000	5334.514000	0.453720	29.982234
17990.167000	5334.697000	0.453379	29.983391
17990.293000	5334.757000	0.453516	29.987322
17990.429000	5334.858000	0.453306	29.988534
17990.565000	5334.737000	0.453339	29.988898
17990.691000	5334.798000	0.453513	29.988840
17990.817000	5334.818000	0.453668	29.990825
17990.943000	5334.818000	0.452990	29.990847
17991.079000	5335.122000	0.452519	29.991902
17991.255000	5334.879000	0.452632	29.992068
17991.381000	5334.757000	0.452693	29.992030
17991.517000	5334.818000	0.452306	29.990511
17991.653000	5334.960000	0.452656	29.991052
17991.799000	5334.960000	0.453171	29.990807
17991.925000	5335.142000	0.452708	29.990305
17992.051000	5334.960000	0.453072	29.988971
17992.187000	5334.960000	0.452856	29.989450
17992.323000	5335.122000	0.452523	29.990076
17992.449000	5335.182000	0.452929	29.990622
17992.575000	5334.899000	0.452034	29.991990
17992.721000	5335.182000	0.452506	29.995020
17992.867000	5335.162000	0.452131	29.994862
17993.003000	5335.122000	0.452856	29.996489
17993.139000	5334.879000	0.452444	29.995223
17993.285000	5335.283000	0.453132	29.995764
17993.411000	5335.425000	0.452093	29.994612
17993.547000	5335.182000	0.452149	29.992526
17993.683000	5335.182000	0.452839	29.989859
17993.819000	5335.162000	0.452206	29.990401
17993.955000	5335.324000	0.451765	29.989706
17994.081000	5335.466000	0.452687	29.990996
17994.227000	5335.324000	0.452403	29.992141
17994.383000	5335.364000	0.452688	29.995137
17994.509000	5335.506000	0.451494	30.000590
17994.635000	5335.385000	0.451275	30.004233
17994.771000	5335.526000	0.451630	30.006405
17994.897000	5335.304000	0.452338	30.005743
17995.033000	5335.607000	0.451383	30.005085
17995.169000	5335.506000	0.451518	30.002710
17995.315000	5335.648000	0.451687	29.998443
17995.441000	5335.466000	0.452123	29.997182
17995.567000	5335.789000	0.452269	29.994220
17995.703000	5335.607000	0.452208	29.991346
17995.839000	5335.971000	0.452765	29.990906
17995.985000	5335.506000	0.451775	29.990523
17996.111000	5335.870000	0.452286	29.990685
17996.257000	5335.769000	0.452563	29.993455
17996.383000	5335.870000	0.451912	29.995384
17996.519000	5335.911000	0.452429	29.995341
17996.655000	5335.708000	0.451930	29.997092
17996.791000	5335.870000	0.452578	29.997100
17996.927000	5336.194000	0.451911	29.999742
17997.063000	5335.890000	0.452353	30.001485
17997.199000	5336.012000	0.452022	30.005154
17997.325000	5336.457000	0.451929	30.006108
17997.471000	5336.133000	0.452700	30.006150
17997.597000	5336.012000	0.451865	30.004245
17997.733000	5336.194000	0.452103	30.000316
17997.869000	5336.295000	0.452453	30.000622
17998.005000	5336.174000	0.452387	30.000930
17998.141000	5336.275000	0.452323	29.998053
17998.277000	5336.234000	0.452462	29.996483
17998.413000	5336.154000	0.452456	29.994625
17998.549000	5336.154000	0.452519	29.996256
17998.685000	5336.073000	0.452362	29.997518
17998.821000	5336.255000	0.453096	29.999718
17998.957000	5336.315000	0.452783	29.999263
17999.093000	5336.194000	0.453124	29.999214
17999.249000	5336.194000	0.453044	29.998442
17999.375000	5336.336000	0.452714	29.997938
17999.501000	5336.700000	0.452677	29.993838
17999.637000	5336.396000	0.452765	29.993257
17999.783000	5336.315000	0.453024	29.993654
17999.919000	5336.477000	0.452851	29.993842
18000.045000	5336.477000	0.452975	29.993288
18000.171000	5336.437000	0.452493	29.994941
18000.297000	5336.498000	0.452695	29.996254
18000.423000	5336.720000	0.452832	30.000205
18000.549000	5336.477000	0.453140	30.001954
18000.685000	5336.578000	0.452390	30.003741
18000.811000	5336.821000	0.452875	30.003002
18000.947000	5336.700000	0.453119	30.003065
18001.093000	5336.862000	0.452890	30.002119
18001.229000	5336.740000	0.453145	30.000580
18001.355000	5336.801000	0.453268	29.997964
18001.501000	5336.821000	0.453428	29.996455
18001.627000	5336.740000	0.453033	29.992201
18001.753000	5336.842000	0.453360	29.990777
18001.889000	5336.700000	0.453434	29.988770
18002.035000	5336.842000	0.452884	29.987785
18002.171000	5337.125000	0.452853	29.987351
18002.297000	5337.024000	0.453219	29.987937
18002.433000	5337.408000	0.453602	29.988584
18002.569000	5337.125000	0.453278	29.988665
18002.705000	5337.024000	0.452940	29.989530
18002.841000	5337.145000	0.453007	29.989935
18002.997000	5337.489000	0.452676	29.990410
18003.123000	5337.206000	0.453035	29.990352
18003.259000	5337.186000	0.453750	29.991476
18003.385000	5337.469000	0.453099	29.996018
18003.511000	5337.105000	0.453262	29.997329
18003.647000	5337.084000	0.453269	29.995875
18003.783000	5337.347000	0.453286	29.997011
18003.919000	5337.125000	0.452631	29.997734
18004.065000	5337.267000	0.453031	29.997577
18004.231000	5337.530000	0.452711	29.995498
18004.367000	5337.408000	0.453231	29.992925
18004.503000	5337.671000	0.453130	29.990249
18004.639000	5337.489000	0.453090	29.991483
18004.775000	5337.206000	0.453532	29.991142
18004.911000	5337.570000	0.452974	29.989701
18005.047000	5337.408000	0.452751	29.990593
18005.183000	5337.712000	0.453078	29.990348
18005.319000	5337.691000	0.452953	29.988947
18005.475000	5337.550000	0.452889	29.987369
18005.601000	5337.631000	0.453319	29.986650
18005.757000	5337.489000	0.452691	29.986032
18005.893000	5337.691000	0.453530	29.985692
18006.029000	5337.550000	0.452663	29.986700
18006.165000	5337.955000	0.453322	29.990017
18006.311000	5337.489000	0.452575	29.994740
18006.437000	5337.995000	0.452962	29.998334
18006.573000	5337.732000	0.453444	29.998804
18006.719000	5338.015000	0.452850	30.002258
18006.845000	5337.691000	0.452414	30.003224
18006.981000	5337.995000	0.452305	30.003855
18007.107000	5337.590000	0.452753	30.000753
18007.253000	5338.177000	0.452917	29.997761
18007.409000	5337.914000	0.452398	29.994874
18007.545000	5338.218000	0.452254	29.993159
18007.681000	5337.874000	0.453298	29.990652
18007.807000	5338.278000	0.453216	29.988840
18007.933000	5337.671000	0.453162	29.986550
18008.059000	5338.035000	0.453463	29.985637
18008.195000	5337.894000	0.453230	29.983042
18008.341000	5337.833000	0.452990	29.983004
18008.477000	5338.278000	0.453343	29.983628
18008.613000	5338.299000	0.452734	29.987208
18008.749000	5338.197000	0.452812	29.988396
18008.875000	5338.339000	0.452822	29.990266
18009.011000	5338.157000	0.453678	29.993333
18009.137000	5338.258000	0.452665	29.995256
18009.283000	5338.238000	0.452561	29.996018
18009.409000	5338.359000	0.452961	29.996018
18009.545000	5338.197000	0.453172	29.994976
18009.681000	5338.460000	0.453086	29.996730
18009.817000	5338.703000	0.452951	29.999049
18009.973000	5338.420000	0.453321	29.999544
18010.099000	5338.643000	0.453558	30.000033
18010.245000	5338.379000	0.453869	30.000671
18010.371000	5338.400000	0.452939	30.002016
18010.497000	5338.541000	0.452893	30.003511
18010.623000	5338.885000	0.453340	30.002774
18010.759000	5338.946000	0.454016	30.001896
18010.895000	5338.643000	0.453177	30.002168
18011.031000	5338.845000	0.453590	30.003063
18011.167000	5338.784000	0.453282	30.001164
18011.303000	5338.764000	0.453142	30.000339
18011.439000	5339.067000	0.453223	29.999780
18011.575000	5338.987000	0.453690	30.000905
18011.741000	5338.744000	0.454020	29.999164
18011.877000	5338.845000	0.452895	29.996546
18012.013000	5338.865000	0.453246	29.993863
18012.149000	5339.027000	0.453024	29.994660
18012.285000	5338.804000	0.452218	29.997429
18012.431000	5339.148000	0.452570	29.997776
18012.557000	5338.926000	0.452501	29.995442
18012.693000	5339.331000	0.453437	29.997017
18012.829000	5338.987000	0.453059	29.999194
18012.975000	5339.270000	0.452459	30.002085
18013.101000	5339.432000	0.453246	30.005516
18013.237000	5339.067000	0.452956	30.005829
18013.373000	5339.169000	0.452463	30.004757
18013.509000	5339.351000	0.453524	30.000351
18013.645000	5339.614000	0.453181	29.999469
18013.771000	5339.533000	0.453186	29.999079
18013.907000	5339.189000	0.452946	29.995543
18014.043000	5339.250000	0.453647	29.991236
18014.179000	5339.371000	0.453443	29.989894
18014.315000	5339.209000	0.453566	29.991388
18014.471000	5339.452000	0.452989	29.992890
18014.597000	5339.412000	0.452934	29.994725
18014.723000	5339.432000	0.452803	29.996629
18014.869000	5339.654000	0.452946	29.997905
18015.005000	5339.391000	0.452229	29.999736
18015.131000	5339.492000	0.453448	30.000137
18015.267000	5339.675000	0.452921	29.997887
18015.403000	5339.877000	0.453071	29.995728
18015.529000	5339.877000	0.453363	29.995244
18015.665000	5339.513000	0.452462	29.993851
18015.811000	5340.059000	0.453146	29.990567
18015.947000	5339.614000	0.453554	29.990123
18016.083000	5339.897000	0.452923	29.990691
18016.219000	5339.492000	0.453092	29.988876
18016.375000	5339.776000	0.452885	29.990094
18016.501000	5339.857000	0.452513	29.990969
18016.627000	5339.776000	0.452325	29.991094
18016.763000	5340.100000	0.452208	29.994588
18016.899000	5339.695000	0.453086	29.996152
18017.035000	5340.100000	0.452269	29.997429
18017.161000	5339.675000	0.453219	29.998043
18017.297000	5340.423000	0.451484	29.999826
18017.433000	5340.019000	0.453248	29.998151
18017.569000	5340.180000	0.452150	29.998101
18017.715000	5340.140000	0.453022	29.995648
18017.851000	5340.403000	0.452836	29.995327
18017.977000	5340.079000	0.453354	29.995658
18018.113000	5340.180000	0.453730	29.995566
18018.249000	5340.565000	0.452704	29.996801
18018.405000	5340.423000	0.452449	29.997211
18018.531000	5340.524000	0.452240	29.996189
18018.657000	5340.342000	0.453299	29.995094
18018.793000	5340.160000	0.452796	29.996791
18018.919000	5340.241000	0.452631	29.993488
18019.055000	5340.605000	0.453096	29.993949
18019.191000	5340.848000	0.453583	29.991115
18019.337000	5340.383000	0.453451	29.990247
18019.473000	5340.423000	0.453391	29.988595
18019.609000	5340.261000	0.452923	29.986570
18019.735000	5340.322000	0.452860	29.990310
18019.871000	5340.423000	0.452082	29.993903
18020.007000	5340.140000	0.452311	29.994013
18020.133000	5340.241000	0.453186	29.995981
18020.279000	5340.808000	0.451839	29.998496
18020.435000	5340.585000	0.451556	30.001583
18020.571000	5340.403000	0.452885	30.002217
18020.727000	5340.767000	0.452489	29.998035
18020.853000	5340.767000	0.452506	29.996996
18020.999000	5340.626000	0.452987	29.997326
18021.125000	5340.747000	0.452820	29.996874
18021.261000	5340.788000	0.453068	29.996506
18021.397000	5340.524000	0.452401	29.995575
18021.523000	5340.788000	0.452723	29.993302
18021.659000	5340.666000	0.453102	29.994205
18021.795000	5340.808000	0.453027	29.993136
18021.941000	5340.626000	0.452702	29.993415
18022.067000	5340.767000	0.453071	29.992958
18022.213000	5341.091000	0.453099	29.991499
18022.339000	5341.111000	0.453144	29.992268
18022.475000	5341.192000	0.453708	29.993600
18022.611000	5340.889000	0.452832	29.995141
18022.747000	5340.929000	0.452930	29.997078
18022.883000	5341.253000	0.452381	29.998184
18023.019000	5340.868000	0.453388	30.001868
18023.155000	5341.395000	0.452063	30.002932
18023.281000	5340.929000	0.452988	30.001738
18023.427000	5341.152000	0.452400	30.000616
18023.553000	5341.152000	0.452829	30.000693
18023.689000	5341.455000	0.452886	29.999345
18023.825000	5341.455000	0.452731	29.997294
18023.971000	5341.030000	0.452906	29.994789
18024.097000	5341.111000	0.452879	29.990025
18024.233000	5340.990000	0.452957	29.987840
18024.369000	5341.233000	0.453716	29.987797
18024.505000	5341.111000	0.453071	29.985103
18024.641000	5341.233000	0.453071	29.986401
18024.777000	5341.132000	0.452786	29.987824
18024.913000	5341.435000	0.452790	29.987910
18025.039000	5341.577000	0.453254	29.989759
18025.175000	5341.556000	0.452800	29.993184
18025.311000	5341.374000	0.452992	29.997394
18025.457000	5341.880000	0.452914	29.999708
18025.583000	5341.597000	0.452534	30.000887
18025.719000	5341.739000	0.452536	29.998660
18025.855000	5341.577000	0.452987	29.999628
18025.991000	5341.597000	0.452894	29.999356
18026.127000	5341.698000	0.452600	30.001780
18026.263000	5341.718000	0.453121	29.999866
18026.399000	5341.921000	0.453241	29.996214
18026.535000	5341.516000	0.452576	29.994150
18026.671000	5342.002000	0.453049	29.994041
18026.797000	5341.941000	0.453984	29.992488
18026.933000	5341.921000	0.453623	29.992626
18027.069000	5342.002000	0.453221	29.990901
18027.215000	5341.880000	0.453281	29.987795
18027.341000	5341.637000	0.452449	29.989100
18027.477000	5341.941000	0.453254	29.991741
18027.613000	5341.860000	0.453431	29.994700
18027.749000	5341.799000	0.453118	29.996479
18027.895000	5342.143000	0.453118	29.997636
18028.031000	5342.062000	0.453341	29.996921
18028.157000	5342.143000	0.453246	29.998131
18028.293000	5341.860000	0.452544	29.999456
18028.429000	5342.123000	0.452940	30.000604
18028.555000	5342.285000	0.453025	30.001033
18028.691000	5342.265000	0.452998	30.001446
18028.837000	5342.103000	0.453276	30.001730
18028.973000	5342.386000	0.452706	30.001868
18029.099000	5342.123000	0.453112	30.004519
18029.245000	5342.366000	0.453093	30.004586
18029.401000	5342.427000	0.452581	30.001687
18029.527000	5342.083000	0.453190	30.000617
18029.653000	5342.669000	0.453276	30.000246
18029.789000	5342.224000	0.453521	29.999531
18029.915000	5342.386000	0.454074	29.998619
18030.051000	5342.224000	0.454102	29.999458
18030.187000	5342.447000	0.453202	30.001473
18030.313000	5342.589000	0.453160	30.006973
18030.459000	5342.589000	0.452998	30.008645
18030.585000	5342.305000	0.453541	30.009911
18030.721000	5342.710000	0.453125	30.009855
18030.867000	5342.508000	0.453151	30.009325
18031.003000	5342.669000	0.452942	30.010187
18031.129000	5342.912000	0.453062	30.009596
18031.265000	5342.710000	0.453798	30.006239
18031.401000	5342.710000	0.453362	30.002004
18031.537000	5342.933000	0.453166	30.001168
18031.673000	5342.791000	0.452638	30.003052
18031.809000	5342.629000	0.453052	30.004013
18031.965000	5342.710000	0.453037	30.001659
18032.091000	5342.993000	0.453285	30.001453
18032.217000	5342.933000	0.453147	30.000611
18032.363000	5343.094000	0.453182	29.999640
18032.489000	5343.054000	0.452903	29.999313
18032.615000	5342.973000	0.453707	29.995666
18032.751000	5342.831000	0.453525	29.995274
18032.887000	5342.872000	0.453890	29.994975
18033.023000	5342.973000	0.453729	29.993626
18033.159000	5343.013000	0.453221	29.993712
18033.305000	5342.993000	0.453812	29.996692
18033.461000	5343.196000	0.453006	30.000715
18033.597000	5343.135000	0.453219	30.003744
18033.733000	5343.196000	0.453722	30.005398
18033.859000	5343.155000	0.454117	30.007761
18033.985000	5343.175000	0.453057	30.011142
18034.121000	5343.317000	0.453145	30.013662
18034.247000	5343.297000	0.453448	30.013680
18034.393000	5343.317000	0.453428	30.013861
18034.519000	5343.115000	0.453356	30.009646
18034.645000	5343.398000	0.453096	30.010554
18034.781000	5343.196000	0.454176	30.010382
18034.917000	5343.418000	0.452879	30.008061
18035.053000	5343.600000	0.453328	30.009349
18035.219000	5343.843000	0.453717	30.007692
18035.345000	5343.823000	0.453353	30.006918
18035.471000	5343.236000	0.453480	30.007104
18035.607000	5343.944000	0.453575	30.009986
18035.743000	5343.742000	0.452941	30.010360
18035.899000	5343.843000	0.453809	30.009045
18036.035000	5343.540000	0.454244	30.005588
18036.171000	5343.782000	0.454034	30.003469
18036.307000	5343.762000	0.453515	30.002696
18036.453000	5343.580000	0.454221	30.002138
18036.579000	5344.025000	0.453579	29.999914
18036.715000	5343.904000	0.452951	29.995975
18036.851000	5343.782000	0.453499	29.996903
18036.987000	5343.823000	0.453834	29.997271
18037.123000	5344.086000	0.453552	29.998243
18037.259000	5343.843000	0.453277	29.999909
18037.395000	5344.309000	0.453384	29.999265
18037.531000	5344.410000	0.453128	29.997736
18037.667000	5344.248000	0.453861	29.999886
18037.803000	5344.106000	0.453128	30.001742
18037.939000	5344.147000	0.453682	30.002353
18038.065000	5344.167000	0.453800	30.003996
18038.211000	5343.701000	0.453589	30.004046
18038.337000	5344.228000	0.453799	30.002804
18038.483000	5344.329000	0.453165	30.002328
18038.609000	5344.369000	0.453335	30.000266
18038.745000	5344.369000	0.453854	29.999800
18038.881000	5344.430000	0.453222	29.999305
18039.017000	5344.632000	0.453167	29.996161
18039.153000	5344.470000	0.453242	29.995269
18039.289000	5344.713000	0.454251	29.995923
18039.425000	5344.592000	0.453496	29.997004
18039.561000	5344.349000	0.453242	29.997534
18039.707000	5344.369000	0.453654	29.995681
18039.833000	5344.592000	0.453508	29.995403
18039.989000	5344.693000	0.453691	29.997839
18040.125000	5344.693000	0.453448	29.997709
18040.251000	5344.794000	0.453872	29.997207
18040.377000	5344.572000	0.453212	29.997118
18040.513000	5344.875000	0.453108	29.997637
18040.639000	5344.612000	0.452795	29.999311
18040.775000	5344.835000	0.453223	29.999637
18040.921000	5344.632000	0.453536	30.000073
18041.057000	5344.814000	0.453500	29.999976
18041.213000	5344.632000	0.453363	30.001259
18041.339000	5344.835000	0.453459	30.002210
18041.485000	5344.612000	0.453372	30.003815
18041.621000	5344.592000	0.453504	30.006940
18041.757000	5345.118000	0.453465	30.009048
18041.893000	5344.794000	0.453045	30.009245
18042.049000	5345.037000	0.452483	30.011026
18042.185000	5344.997000	0.452632	30.012114
18042.311000	5344.875000	0.453312	30.009964
18042.457000	5345.017000	0.453322	30.008286
18042.623000	5345.158000	0.452783	30.006695
18042.749000	5345.260000	0.452498	30.004572
18042.885000	5345.057000	0.453218	30.003262
18043.021000	5345.219000	0.453622	29.997689
18043.147000	5345.098000	0.453305	29.996381
18043.273000	5345.401000	0.453117	29.997354
18043.399000	5345.280000	0.453074	29.998692
18043.525000	5345.138000	0.453423	29.998297
18043.661000	5345.320000	0.453117	29.998709
18043.787000	5345.381000	0.453009	30.001772
18043.923000	5345.523000	0.453608	30.007418
18044.059000	5345.239000	0.452479	30.011538
18044.205000	5344.916000	0.453344	30.011903
18044.341000	5345.239000	0.452652	30.009596
18044.477000	5345.239000	0.452429	30.009412
18044.603000	5345.158000	0.452547	30.007016
18044.739000	5345.563000	0.452453	30.005895
18044.875000	5345.462000	0.452942	30.003780
18045.011000	5345.543000	0.453058	29.997371
18045.147000	5345.664000	0.453046	29.996853
18045.273000	5345.907000	0.452289	29.997812
18045.399000	5345.664000	0.452746	29.998496
18045.525000	5345.705000	0.453629	29.998638
18045.651000	5345.968000	0.452691	29.999190
18045.787000	5345.644000	0.453148	29.997876
18045.913000	5345.482000	0.453579	30.000118
18046.049000	5345.583000	0.453462	30.000367
18046.185000	5345.867000	0.453276	29.996137
18046.331000	5345.887000	0.453340	29.995857
18046.467000	5345.867000	0.453412	29.996143
18046.593000	5346.089000	0.453059	29.996920
18046.729000	5345.887000	0.453534	29.998950
18046.855000	5345.846000	0.453411	29.998568
18046.991000	5345.927000	0.453063	29.999093
18047.127000	5345.948000	0.453478	29.999056
18047.263000	5346.049000	0.453774	30.001392
18047.419000	5346.110000	0.452386	30.002801
18047.545000	5346.049000	0.452885	30.003148
18047.671000	5346.049000	0.452914	30.000288
18047.807000	5346.312000	0.452908	29.997246
18047.953000	5346.029000	0.453062	29.995878
18048.089000	5345.927000	0.453719	29.995913
18048.215000	5346.332000	0.453655	29.995284
18048.361000	5346.110000	0.453592	29.995610
18048.487000	5346.312000	0.453354	29.998420
18048.613000	5346.231000	0.452607	30.000182
18048.739000	5345.968000	0.453060	30.002451
18048.865000	5346.413000	0.453200	30.004342
18048.991000	5346.110000	0.453074	30.006267
18049.127000	5346.454000	0.453059	30.008251
18049.253000	5346.555000	0.452897	30.010034
18049.389000	5346.292000	0.453311	30.010190
18049.525000	5346.474000	0.452387	30.009065
18049.671000	5346.636000	0.453047	30.009109
18049.807000	5346.373000	0.452826	30.007763
18049.953000	5346.534000	0.452937	30.006847
18050.089000	5346.717000	0.453060	30.007287
18050.235000	5346.514000	0.453455	30.006229
18050.371000	5346.676000	0.453599	30.006679
18050.507000	5346.615000	0.453036	30.007516
18050.643000	5346.433000	0.452755	30.006354
18050.790000	5346.615000	0.453227	30.005308
18050.916000	5346.696000	0.453632	30.004934
18051.052000	5346.575000	0.453355	30.002532
18051.198000	5347.040000	0.452764	29.998749
18051.334000	5346.717000	0.453250	29.994906
18051.460000	5346.879000	0.453139	29.994771
18051.596000	5347.020000	0.453614	29.990551
18051.732000	5346.879000	0.453394	29.992193
18051.858000	5346.838000	0.453926	29.991946
18051.994000	5346.899000	0.453411	29.991150
18052.130000	5346.798000	0.453462	29.991403
18052.266000	5346.858000	0.452784	29.992234
18052.402000	5347.081000	0.453206	29.991822
18052.538000	5347.020000	0.453082	29.992329
18052.674000	5347.000000	0.453383	29.992394
18052.820000	5346.959000	0.453572	29.990304
18052.956000	5347.040000	0.453858	29.990214
18053.092000	5347.283000	0.452806	29.990969
18053.228000	5346.919000	0.453650	29.991340
18053.364000	5347.344000	0.453135	29.992684
18053.490000	5347.243000	0.453493	29.993825
18053.616000	5346.939000	0.453084	29.993539
18053.762000	5347.344000	0.452654	29.994353
18053.888000	5347.162000	0.453541	29.994391
18054.024000	5347.405000	0.453287	29.994827
18054.160000	5347.546000	0.453450	29.994117
18054.296000	5347.384000	0.454024	29.994723
18054.432000	5347.405000	0.452937	29.994215
18054.568000	5347.445000	0.453615	29.995342
18054.724000	5347.445000	0.453161	29.994344
18054.850000	5347.405000	0.453706	29.994443
18054.976000	5347.243000	0.453289	29.995507
18055.112000	5347.627000	0.453634	29.997309
18055.258000	5347.324000	0.453440	29.998719
18055.384000	5347.688000	0.453778	29.997759
18055.520000	5347.647000	0.453597	29.997371
18055.646000	5347.789000	0.453181	29.997446
18055.782000	5347.607000	0.452897	29.998525
18055.918000	5347.445000	0.453674	29.998490
18056.054000	5347.344000	0.454068	29.997636
18056.200000	5347.749000	0.453813	29.996134
18056.356000	5347.951000	0.453390	29.995586
18056.492000	5347.688000	0.453588	29.995103
18056.618000	5347.951000	0.454010	29.994759
18056.744000	5347.911000	0.453098	29.994039
18056.880000	5347.769000	0.453354	29.994467
18057.006000	5347.749000	0.453664	29.994072
18057.132000	5348.072000	0.453006	29.993904
18057.268000	5347.728000	0.453500	29.994708
18057.404000	5348.255000	0.452852	29.995973
18057.540000	5348.093000	0.453167	29.996279
18057.676000	5348.275000	0.453256	29.995506
18057.812000	5348.174000	0.453677	29.994162
18057.958000	5347.931000	0.453174	29.995805
18058.084000	5348.416000	0.452880	29.995314
18058.230000	5348.194000	0.453145	29.994255
18058.366000	5348.335000	0.453391	29.994238
18058.492000	5348.497000	0.452822	29.995349
18058.628000	5348.234000	0.453627	29.994703
18058.764000	5348.315000	0.453397	29.994844
18058.890000	5348.255000	0.453166	29.994089
18059.026000	5348.376000	0.453675	29.994157
18059.162000	5348.518000	0.452681	29.994811
18059.298000	5348.416000	0.453367	29.995585
18059.444000	5348.234000	0.453121	29.995724
18059.580000	5348.153000	0.453195	29.997932
18059.736000	5348.416000	0.452900	29.997675
18059.862000	5348.335000	0.453231	29.999240
18059.988000	5348.356000	0.453732	29.999830
18060.124000	5348.538000	0.453167	29.999871
18060.260000	5348.396000	0.453493	30.000676
18060.386000	5348.659000	0.453050	30.001154
18060.522000	5348.781000	0.453264	30.001885
18060.648000	5348.943000	0.453604	30.003882
18060.784000	5348.335000	0.453702	30.004676
18060.920000	5348.639000	0.453474	30.005748
18061.056000	5348.781000	0.453243	30.005920
18061.222000	5348.639000	0.453277	30.009177
18061.348000	5348.983000	0.453605	30.008771
18061.474000	5349.125000	0.453120	30.010458
18061.600000	5348.862000	0.453456	30.008577
18061.736000	5348.943000	0.452975	30.010161
18061.872000	5348.862000	0.453484	30.011296
18062.008000	5348.943000	0.453380	30.013922
18062.144000	5348.882000	0.453061	30.016014
18062.280000	5348.821000	0.452756	30.015320
18062.406000	5348.963000	0.452814	30.016381
18062.542000	5348.922000	0.452929	30.017339
18062.698000	5348.922000	0.453412	30.016811
18062.834000	5349.044000	0.452865	30.016887
18062.960000	5349.044000	0.452947	30.016588
18063.096000	5349.165000	0.452892	30.014507
18063.222000	5349.023000	0.452671	30.011114
18063.358000	5349.206000	0.453719	30.009573
18063.494000	5349.489000	0.453168	30.007635
18063.640000	5349.469000	0.453665	30.007200
18063.766000	5349.206000	0.452606	30.007199
18063.902000	5349.347000	0.453830	30.004311
18064.038000	5349.347000	0.453287	30.004024
18064.164000	5349.226000	0.453679	30.002295
18064.300000	5349.671000	0.453706	30.001983
18064.446000	5349.489000	0.453917	30.002976
18064.582000	5349.712000	0.453061	30.003500
18064.728000	5349.792000	0.453561	30.005152
18064.864000	5349.469000	0.453637	30.007288
18064.990000	5349.307000	0.453364	30.007855
18065.116000	5349.610000	0.453294	30.009657
18065.252000	5349.550000	0.452890	30.010082
18065.388000	5349.125000	0.452789	30.010379
18065.524000	5349.671000	0.453128	30.008334
18065.660000	5349.691000	0.452793	30.004891
18065.796000	5349.671000	0.453427	30.000070
18065.952000	5349.631000	0.453061	30.000331
18066.078000	5349.934000	0.452683	30.002311
18066.234000	5349.853000	0.452664	30.002137
18066.370000	5349.813000	0.452780	30.000889
18066.506000	5349.651000	0.452876	30.001737
18066.642000	5349.813000	0.452980	30.003120
18066.788000	5349.873000	0.452548	30.003892
18066.914000	5349.813000	0.452967	30.003618
18067.050000	5349.894000	0.452891	30.001464
18067.186000	5350.298000	0.453343	30.000444
18067.322000	5349.894000	0.454108	29.998833
18067.458000	5350.056000	0.453175	29.999252
18067.604000	5350.096000	0.452679	30.000588
18067.730000	5350.238000	0.452310	30.002188
18067.856000	5350.258000	0.452956	30.002959
18067.992000	5349.954000	0.452534	30.004282
18068.128000	5350.319000	0.452690	30.001949
18068.264000	5350.116000	0.452178	30.001950
18068.400000	5350.460000	0.452450	30.005580
18068.526000	5350.278000	0.452528	30.005280
18068.672000	5350.440000	0.452053	30.004192
18068.808000	5350.440000	0.453122	30.005489
18068.944000	5350.177000	0.452991	30.005260
18069.080000	5350.319000	0.453046	30.006231
18069.216000	5350.298000	0.452453	30.005495
18069.352000	5350.136000	0.452315	30.002716
18069.488000	5350.400000	0.452600	29.999441
18069.624000	5350.480000	0.453077	29.997178
18069.760000	5350.582000	0.452909	29.996098
18069.896000	5350.501000	0.452937	29.994721
18070.032000	5350.561000	0.452208	29.996542
18070.158000	5350.400000	0.452680	29.998843
18070.284000	5350.885000	0.453129	30.002381
18070.410000	5350.683000	0.451911	30.009327
18070.536000	5350.824000	0.452244	30.011935
18070.672000	5350.683000	0.452254	30.012639
18070.798000	5350.703000	0.452543	30.014528
