Time(s)	Displ(microns)	Friction	Normal_stress(MPa)
11713.480000	9084.369000	0.609067	19.971120
11713.490000	9084.639000	0.608979	19.966418
11713.500000	9084.635000	0.608634	19.966393
11713.510000	9084.707000	0.608454	19.966118
11713.520000	9084.555000	0.608337	19.965508
11713.530000	9084.897000	0.609646	19.967038
11713.540000	9084.796000	0.609472	19.968295
11713.550000	9085.184000	0.610532	19.967883
11713.560000	9085.523000	0.610698	19.965706
11713.570000	9085.345000	0.609438	19.970371
11713.580000	9085.325000	0.609057	19.966356
11713.590000	9085.393000	0.609320	19.967529
11713.600000	9085.849000	0.609922	19.964320
11713.610000	9086.093000	0.608928	19.968647
11713.620000	9085.723000	0.607745	19.969245
11713.630000	9085.816000	0.607868	19.964215
11713.640000	9085.983000	0.607991	19.965397
11713.650000	9086.208000	0.607941	19.966096
11713.660000	9085.991000	0.607523	19.969967
11713.670000	9086.324000	0.608378	19.967400
11713.680000	9086.522000	0.608865	19.958615
11713.690000	9086.581000	0.608392	19.975451
11713.700000	9086.620000	0.608466	19.965338
11713.710000	9086.867000	0.608199	19.966675
11713.720000	9086.584000	0.607910	19.965236
11713.730000	9087.045000	0.608116	19.969096
11713.740000	9087.001000	0.608157	19.965804
11713.750000	9087.099000	0.608010	19.968297
11713.760000	9087.150000	0.607958	19.966343
11713.770000	9087.472000	0.608827	19.966100
11713.780000	9087.440000	0.608088	19.967480
11713.790000	9087.854000	0.607786	19.965224
11713.800000	9087.572000	0.606725	19.971989
11713.810000	9087.630000	0.606856	19.964295
11713.820000	9087.823000	0.606852	19.964479
11713.830000	9087.485000	0.606970	19.971574
11713.840000	9088.100000	0.608908	19.965403
11713.850000	9088.358000	0.608945	19.968995
11713.860000	9088.262000	0.608223	19.962535
11713.870000	9088.072000	0.607799	19.972294
11713.880000	9088.530000	0.608693	19.965452
11713.890000	9088.567000	0.608629	19.964781
11713.900000	9088.729000	0.608267	19.968180
11713.910000	9088.769000	0.607881	19.965288
11713.920000	9088.838000	0.607620	19.968800
11713.930000	9088.605000	0.607456	19.968207
11713.940000	9088.945000	0.609067	19.963303
11713.950000	9089.237000	0.609142	19.974480
11713.960000	9089.677000	0.609117	19.960821
11713.970000	9089.154000	0.607616	19.971703
11713.980000	9089.312000	0.607935	19.963026
11713.990000	9089.513000	0.608208	19.967254
11714.000000	9089.899000	0.608438	19.967265
11714.010000	9090.013000	0.607864	19.967409
11714.020000	9089.583000	0.606624	19.968137
11714.030000	9089.868000	0.607179	19.963408
11714.040000	9090.020000	0.607131	19.970459
11714.050000	9090.152000	0.607654	19.964737
11714.060000	9090.373000	0.607287	19.964643
11714.070000	9090.184000	0.606898	19.967074
11714.080000	9090.292000	0.607070	19.969628
11714.090000	9090.600000	0.608129	19.965834
11714.100000	9090.565000	0.607939	19.965035
11714.110000	9090.686000	0.607813	19.969106
11714.120000	9090.835000	0.608263	19.966422
11714.130000	9091.030000	0.608317	19.964692
11714.140000	9091.018000	0.608244	19.963252
11714.150000	9091.240000	0.607836	19.972185
11714.160000	9090.841000	0.607804	19.970561
11714.170000	9091.394000	0.609066	19.964337
11714.180000	9091.443000	0.609171	19.966403
11714.190000	9091.530000	0.608749	19.972687
11714.200000	9091.539000	0.608925	19.958348
11714.210000	9091.929000	0.609173	19.970924
11714.220000	9091.889000	0.608752	19.969388
11714.230000	9091.968000	0.608160	19.967221
11714.240000	9091.723000	0.608259	19.962195
11714.250000	9092.154000	0.609247	19.970523
11714.260000	9092.342000	0.609439	19.964091
11714.270000	9092.414000	0.608799	19.970357
11714.280000	9092.269000	0.608517	19.965346
11714.290000	9092.475000	0.608756	19.968038
11714.300000	9092.714000	0.609157	19.966286
11714.310000	9092.808000	0.608540	19.968773
11714.320000	9093.246000	0.608527	19.963704
11714.330000	9093.137000	0.607259	19.966625
11714.340000	9092.684000	0.606276	19.970547
11714.350000	9092.714000	0.607109	19.962574
11714.360000	9093.212000	0.608964	19.967187
11714.370000	9093.514000	0.609226	19.967841
11714.380000	9093.774000	0.608650	19.965940
11714.390000	9093.322000	0.607506	19.965981
11714.400000	9093.520000	0.607675	19.965605
11714.410000	9093.415000	0.607996	19.970187
11714.420000	9093.813000	0.609097	19.967433
11714.430000	9094.264000	0.609648	19.965639
11714.440000	9094.036000	0.608616	19.968111
11714.450000	9094.181000	0.608246	19.966811
11714.460000	9094.021000	0.607958	19.966693
11714.470000	9094.295000	0.608792	19.969212
11714.480000	9094.488000	0.608899	19.962944
11714.490000	9094.444000	0.608777	19.968252
11714.500000	9094.608000	0.609088	19.964318
11714.510000	9094.863000	0.609529	19.968853
11714.520000	9094.839000	0.609089	19.969605
11714.530000	9094.937000	0.608948	19.965910
11714.540000	9095.183000	0.608344	19.967103
11714.550000	9095.270000	0.607829	19.972973
11714.560000	9095.054000	0.607775	19.956628
11714.570000	9095.248000	0.607791	19.967357
11714.580000	9095.277000	0.607802	19.972335
11714.590000	9095.544000	0.608765	19.968123
11714.600000	9095.728000	0.609403	19.964581
11714.610000	9095.890000	0.608881	19.965453
11714.620000	9095.839000	0.608087	19.971537
11714.630000	9095.958000	0.608465	19.962365
11714.640000	9095.874000	0.607605	19.970126
11714.650000	9096.212000	0.608198	19.966768
11714.660000	9096.325000	0.608052	19.963358
11714.670000	9096.352000	0.607574	19.968694
11714.680000	9096.098000	0.607365	19.964627
11714.690000	9096.754000	0.608780	19.964586
11714.700000	9096.656000	0.608444	19.967167
11714.710000	9096.910000	0.607745	19.970789
11714.720000	9096.804000	0.607588	19.959791
11714.730000	9096.872000	0.607217	19.972433
11714.740000	9097.004000	0.607440	19.963835
11714.750000	9097.448000	0.607725	19.967042
11714.760000	9097.103000	0.607081	19.968535
11714.770000	9097.357000	0.607116	19.966738
11714.780000	9097.158000	0.607425	19.965209
11714.790000	9097.380000	0.608380	19.966168
11714.800000	9097.718000	0.609002	19.963282
11714.810000	9097.827000	0.608427	19.973374
11714.820000	9097.961000	0.608247	19.965001
11714.830000	9097.840000	0.607536	19.970123
11714.840000	9097.929000	0.608142	19.965017
11714.850000	9098.175000	0.608468	19.968241
11714.860000	9098.128000	0.608142	19.968246
11714.870000	9098.409000	0.608588	19.965578
11714.880000	9098.462000	0.608361	19.965174
11714.890000	9098.624000	0.608700	19.966508
11714.900000	9098.462000	0.608042	19.967853
11714.910000	9098.648000	0.608379	19.965557
11714.920000	9099.070000	0.608664	19.968295
11714.930000	9099.057000	0.608291	19.967020
11714.940000	9098.954000	0.607860	19.964378
11714.950000	9099.042000	0.607786	19.970859
11714.960000	9099.017000	0.608289	19.965303
11714.970000	9099.274000	0.609382	19.969751
11714.980000	9099.525000	0.609303	19.969465
11714.990000	9099.834000	0.609016	19.966832
11715.000000	9099.386000	0.608169	19.963882
11715.010000	9099.574000	0.608337	19.966431
11715.020000	9099.664000	0.609250	19.963944
11715.030000	9100.406000	0.609638	19.972850
11715.040000	9100.086000	0.608602	19.965698
11715.050000	9099.881000	0.608001	19.968142
11715.060000	9100.199000	0.608664	19.962813
11715.070000	9100.332000	0.608412	19.972588
11715.080000	9100.449000	0.608759	19.964502
11715.090000	9100.366000	0.608837	19.968013
11715.100000	9100.790000	0.609454	19.963542
11715.110000	9100.678000	0.609007	19.970412
11715.120000	9100.945000	0.608797	19.967045
11715.130000	9100.904000	0.608818	19.960715
11715.140000	9100.921000	0.608339	19.972053
11715.150000	9101.008000	0.608669	19.968128
11715.160000	9101.136000	0.609381	19.965129
11715.170000	9101.374000	0.609590	19.969787
11715.180000	9101.483000	0.609871	19.961949
11715.190000	9101.683000	0.609265	19.970521
11715.200000	9101.742000	0.608894	19.965182
11715.210000	9101.767000	0.608283	19.966784
11715.220000	9101.765000	0.607620	19.971300
11715.230000	9101.905000	0.608052	19.965283
11715.240000	9101.935000	0.608619	19.962321
11715.250000	9102.166000	0.608625	19.966888
11715.260000	9102.233000	0.608457	19.969879
11715.270000	9102.412000	0.608289	19.969113
11715.280000	9102.429000	0.608406	19.965647
11715.290000	9102.445000	0.607988	19.967973
11715.300000	9102.606000	0.608392	19.966207
11715.310000	9102.900000	0.608409	19.964597
11715.320000	9102.577000	0.607944	19.969506
11715.330000	9102.893000	0.608765	19.965505
11715.340000	9103.001000	0.609250	19.964839
11715.350000	9103.004000	0.608965	19.975771
11715.360000	9103.198000	0.609882	19.959716
11715.370000	9103.386000	0.609698	19.972380
11715.380000	9103.511000	0.609760	19.963804
11715.390000	9103.690000	0.609052	19.969432
11715.400000	9103.513000	0.608547	19.964032
11715.410000	9103.859000	0.608453	19.969069
11715.420000	9104.034000	0.608037	19.964600
11715.430000	9103.898000	0.607152	19.967925
11715.440000	9103.736000	0.607546	19.963438
11715.450000	9104.004000	0.608309	19.970644
11715.460000	9104.479000	0.609370	19.966174
11715.470000	9104.226000	0.608288	19.971927
11715.480000	9104.496000	0.608505	19.959085
11715.490000	9104.640000	0.608105	19.969769
11715.500000	9104.695000	0.607862	19.965897
11715.510000	9104.646000	0.607519	19.968055
11715.520000	9104.885000	0.607730	19.969971
11715.530000	9105.076000	0.607680	19.961346
11715.540000	9104.979000	0.607009	19.966219
11715.550000	9104.843000	0.606785	19.970886
11715.560000	9105.150000	0.608155	19.967648
11715.570000	9105.462000	0.608992	19.965120
11715.580000	9105.456000	0.608664	19.965254
11715.590000	9105.435000	0.608179	19.969143
11715.600000	9105.696000	0.608659	19.964968
11715.610000	9105.556000	0.608476	19.968337
11715.620000	9105.613000	0.609041	19.963930
11715.630000	9106.133000	0.609848	19.969105
11715.640000	9106.060000	0.609471	19.970629
11715.650000	9106.215000	0.609245	19.966462
11715.660000	9106.284000	0.608663	19.968113
11715.670000	9106.157000	0.608291	19.967053
11715.680000	9106.446000	0.608957	19.964731
11715.690000	9106.466000	0.608971	19.970534
11715.700000	9106.491000	0.609073	19.968075
11715.710000	9106.923000	0.609506	19.964943
11715.720000	9107.012000	0.608791	19.966165
11715.730000	9106.878000	0.608058	19.968938
11715.740000	9107.135000	0.607923	19.968645
11715.750000	9107.416000	0.607436	19.963576
11715.760000	9107.032000	0.606790	19.964458
11715.770000	9107.188000	0.606769	19.967234
11715.780000	9107.094000	0.607399	19.966698
11715.790000	9107.588000	0.608689	19.965563
11715.800000	9107.909000	0.609117	19.969524
11715.810000	9107.599000	0.608133	19.969401
11715.820000	9107.951000	0.608105	19.962775
11715.830000	9107.904000	0.607619	19.971896
11715.840000	9107.736000	0.608067	19.960876
11715.850000	9107.957000	0.608577	19.969828
11715.860000	9108.502000	0.609748	19.972645
11715.870000	9108.261000	0.608942	19.968451
11715.880000	9108.463000	0.609115	19.962696
11715.890000	9108.527000	0.609468	19.964983
11715.900000	9109.166000	0.608813	19.971389
11715.910000	9108.822000	0.607697	19.962120
11715.920000	9108.732000	0.606743	19.967359
11715.930000	9108.763000	0.606651	19.974086
11715.940000	9108.851000	0.607860	19.956484
11715.950000	9108.755000	0.607907	19.970478
11715.960000	9109.667000	0.609528	19.970507
11715.970000	9109.470000	0.608738	19.966241
11715.980000	9109.548000	0.607806	19.962281
11715.990000	9109.632000	0.607176	19.972113
11716.000000	9109.646000	0.606720	19.967381
11716.010000	9109.260000	0.606541	19.964845
11716.020000	9109.655000	0.608065	19.963128
11716.030000	9109.852000	0.609002	19.972801
11716.040000	9109.892000	0.609553	19.964739
11716.050000	9110.334000	0.610083	19.968535
11716.060000	9110.687000	0.609350	19.967674
11716.070000	9110.206000	0.607986	19.963572
11716.080000	9110.333000	0.607678	19.970085
11716.090000	9110.437000	0.607940	19.969513
11716.100000	9110.501000	0.608691	19.963795
11716.110000	9110.696000	0.608936	19.968019
11716.120000	9110.840000	0.609372	19.963955
11716.130000	9111.408000	0.609173	19.970179
11716.140000	9110.954000	0.607866	19.963577
11716.150000	9111.027000	0.607451	19.964792
11716.160000	9111.154000	0.607685	19.971698
11716.170000	9111.407000	0.607765	19.966623
11716.180000	9111.302000	0.607894	19.966942
11716.190000	9111.327000	0.608462	19.965141
11716.200000	9111.745000	0.609195	19.966521
11716.210000	9111.636000	0.608625	19.970807
11716.220000	9111.646000	0.609076	19.967003
11716.230000	9111.995000	0.609989	19.968966
11716.240000	9112.004000	0.609691	19.965425
11716.250000	9112.140000	0.609645	19.967281
11716.260000	9112.165000	0.609752	19.969227
11716.270000	9112.775000	0.609564	19.965136
11716.280000	9112.474000	0.608323	19.970402
11716.290000	9112.257000	0.608041	19.966040
11716.300000	9112.686000	0.608815	19.966137
11716.310000	9112.669000	0.608736	19.970185
11716.320000	9112.908000	0.609020	19.961451
11716.330000	9112.911000	0.608689	19.970230
11716.340000	9112.977000	0.608327	19.967337
11716.350000	9112.990000	0.608770	19.966380
11716.360000	9113.439000	0.609387	19.965170
11716.370000	9113.442000	0.608651	19.971601
11716.380000	9113.420000	0.608088	19.964663
11716.390000	9113.521000	0.607911	19.965760
11716.400000	9113.484000	0.608149	19.962158
11716.410000	9113.581000	0.608252	19.969760
11716.420000	9113.885000	0.609096	19.966749
11716.430000	9114.036000	0.608684	19.970745
11716.440000	9113.853000	0.608455	19.961667
11716.450000	9113.684000	0.608609	19.972284
11716.460000	9114.269000	0.610716	19.963504
11716.470000	9114.764000	0.610825	19.969714
11716.480000	9114.754000	0.609569	19.967269
11716.490000	9114.457000	0.608094	19.967061
11716.500000	9114.809000	0.607966	19.963069
11716.510000	9114.659000	0.607306	19.966666
11716.520000	9114.779000	0.607305	19.966752
11716.530000	9114.874000	0.607543	19.970173
11716.540000	9114.835000	0.607600	19.966379
11716.550000	9115.012000	0.608225	19.967281
11716.560000	9115.415000	0.608905	19.966148
11716.570000	9115.355000	0.608161	19.968440
11716.580000	9115.592000	0.608221	19.962611
11716.590000	9115.559000	0.607220	19.970825
11716.600000	9115.418000	0.607075	19.964944
11716.610000	9115.825000	0.607616	19.969386
11716.620000	9115.908000	0.607541	19.968782
11716.630000	9115.694000	0.607736	19.962786
11716.640000	9116.179000	0.608464	19.967112
11716.650000	9115.980000	0.608145	19.970748
11716.660000	9116.566000	0.608319	19.968457
11716.670000	9116.192000	0.607539	19.964121
11716.680000	9116.379000	0.607661	19.965107
11716.690000	9116.562000	0.607944	19.969027
11716.700000	9116.604000	0.607855	19.968120
11716.710000	9116.803000	0.608102	19.964093
11716.720000	9116.974000	0.607879	19.971191
11716.730000	9117.008000	0.607883	19.960489
11716.740000	9116.866000	0.607329	19.968932
11716.750000	9117.223000	0.607987	19.969206
11716.760000	9117.144000	0.607607	19.966689
11716.770000	9117.182000	0.608022	19.967043
11716.780000	9117.556000	0.609041	19.964114
11716.790000	9117.591000	0.608298	19.966666
11716.800000	9117.426000	0.608127	19.966890
11716.810000	9117.750000	0.608576	19.971021
11716.820000	9117.956000	0.608906	19.965971
11716.830000	9117.913000	0.608022	19.968972
11716.840000	9117.792000	0.608104	19.963405
11716.850000	9118.314000	0.608945	19.966380
11716.860000	9118.205000	0.609027	19.966105
11716.870000	9118.634000	0.608605	19.969166
11716.880000	9118.439000	0.607763	19.967159
11716.890000	9118.404000	0.607414	19.967187
11716.900000	9118.525000	0.608000	19.962242
11716.910000	9118.603000	0.607826	19.975049
11716.920000	9118.786000	0.608765	19.962425
11716.930000	9118.878000	0.609058	19.969529
11716.940000	9119.080000	0.609381	19.966490
11716.950000	9119.133000	0.609138	19.965993
11716.960000	9119.523000	0.608657	19.970274
11716.970000	9119.115000	0.608285	19.966271
11716.980000	9119.369000	0.608365	19.963226
11716.990000	9119.629000	0.608527	19.968816
11717.000000	9119.835000	0.608516	19.967023
11717.010000	9119.859000	0.607502	19.967778
11717.020000	9119.579000	0.607078	19.966456
11717.030000	9119.871000	0.607966	19.962861
11717.040000	9119.817000	0.608018	19.972029
11717.050000	9120.183000	0.608780	19.965226
11717.060000	9120.160000	0.608944	19.961671
11717.070000	9120.299000	0.608755	19.973606
11717.080000	9120.562000	0.609115	19.966995
11717.090000	9120.690000	0.608632	19.968513
11717.100000	9120.605000	0.608230	19.963917
11717.110000	9120.527000	0.607796	19.967530
11717.120000	9120.492000	0.608523	19.969003
11717.130000	9120.850000	0.609811	19.968512
11717.140000	9121.288000	0.610250	19.967791
11717.150000	9120.993000	0.609700	19.964644
11717.160000	9121.392000	0.609552	19.968016
11717.170000	9121.495000	0.609106	19.967696
11717.180000	9121.311000	0.608267	19.967369
11717.190000	9121.397000	0.608239	19.967017
11717.200000	9121.402000	0.608878	19.964778
11717.210000	9121.577000	0.609761	19.975236
11717.220000	9122.089000	0.610714	19.961139
11717.230000	9122.369000	0.609893	19.964717
11717.240000	9122.145000	0.608227	19.971532
11717.250000	9121.726000	0.607809	19.963607
11717.260000	9122.046000	0.608605	19.968072
11717.270000	9122.515000	0.609600	19.962948
11717.280000	9122.512000	0.608666	19.975055
11717.290000	9122.468000	0.608416	19.965443
11717.300000	9122.681000	0.608598	19.961639
11717.310000	9122.940000	0.608308	19.975556
11717.320000	9122.714000	0.607873	19.962957
11717.330000	9122.946000	0.607625	19.966658
11717.340000	9122.932000	0.607852	19.966482
11717.350000	9122.854000	0.607964	19.968087
11717.360000	9123.350000	0.609312	19.968268
11717.370000	9123.224000	0.609290	19.967769
11717.380000	9123.445000	0.609402	19.962498
11717.390000	9123.703000	0.609113	19.975207
11717.400000	9123.557000	0.608730	19.961448
11717.410000	9123.581000	0.608722	19.967654
11717.420000	9123.895000	0.609145	19.971231
11717.430000	9123.844000	0.609176	19.966109
11717.440000	9123.944000	0.609336	19.965416
11717.450000	9124.360000	0.609498	19.969176
11717.460000	9124.329000	0.608978	19.966274
11717.470000	9124.140000	0.608354	19.965691
11717.480000	9124.366000	0.609156	19.968672
11717.490000	9124.542000	0.609453	19.965051
11717.500000	9124.800000	0.609375	19.969985
11717.510000	9124.658000	0.608870	19.964738
11717.520000	9124.880000	0.609098	19.967315
11717.530000	9125.119000	0.608590	19.966543
11717.540000	9124.940000	0.607947	19.964903
11717.550000	9125.209000	0.607970	19.967547
11717.560000	9125.326000	0.607713	19.968693
11717.570000	9125.002000	0.607516	19.967064
11717.580000	9125.546000	0.608565	19.966038
11717.590000	9125.638000	0.608246	19.966881
11717.600000	9125.595000	0.607524	19.971349
11717.610000	9125.768000	0.607516	19.964562
11717.620000	9125.749000	0.607688	19.962929
11717.630000	9125.844000	0.607774	19.967511
11717.640000	9126.186000	0.607880	19.968995
11717.650000	9126.148000	0.607697	19.965335
11717.660000	9126.018000	0.607519	19.965732
11717.670000	9126.171000	0.608478	19.963356
11717.680000	9126.432000	0.609228	19.969441
11717.690000	9126.488000	0.609167	19.973640
11717.700000	9126.746000	0.609372	19.962415
11717.710000	9126.663000	0.608799	19.968539
11717.720000	9126.696000	0.609080	19.964827
11717.730000	9126.900000	0.609603	19.966822
11717.740000	9127.196000	0.609673	19.966409
11717.750000	9126.790000	0.608988	19.969463
11717.760000	9127.399000	0.610251	19.962701
11717.770000	9127.560000	0.610033	19.970845
11717.780000	9127.304000	0.609065	19.968069
11717.790000	9127.741000	0.608862	19.965570
11717.800000	9127.602000	0.608210	19.967679
11717.810000	9127.389000	0.607786	19.968169
11717.820000	9127.547000	0.608940	19.970145
11717.830000	9127.735000	0.610603	19.964037
11717.840000	9128.465000	0.611614	19.968552
11717.850000	9128.441000	0.610309	19.966200
11717.860000	9128.205000	0.608989	19.966175
11717.870000	9128.254000	0.608365	19.973033
11717.880000	9128.643000	0.608736	19.961678
11717.890000	9128.429000	0.607662	19.970178
11717.900000	9128.488000	0.607700	19.964040
11717.910000	9128.644000	0.607834	19.968460
11717.920000	9128.745000	0.608608	19.968511
11717.930000	9129.242000	0.608925	19.965613
11717.940000	9128.847000	0.607921	19.965072
11717.950000	9128.999000	0.608193	19.965511
11717.960000	9129.205000	0.609222	19.966537
11717.970000	9129.339000	0.609265	19.970351
11717.980000	9129.404000	0.609142	19.969969
11717.990000	9129.581000	0.609429	19.961755
11718.000000	9129.622000	0.608894	19.964768
11718.010000	9129.759000	0.608800	19.971941
11718.020000	9129.771000	0.608752	19.964552
11718.030000	9129.877000	0.608693	19.969476
11718.040000	9130.003000	0.609340	19.962756
11718.050000	9130.008000	0.609323	19.970966
11718.060000	9130.465000	0.609521	19.963480
11718.070000	9130.369000	0.608426	19.977410
11718.080000	9130.328000	0.608541	19.955886
11718.090000	9130.485000	0.608144	19.976405
11718.100000	9130.671000	0.608928	19.960101
11718.110000	9130.983000	0.608355	19.970662
11718.120000	9130.784000	0.607741	19.964146
11718.130000	9130.925000	0.607684	19.964842
11718.140000	9130.849000	0.607673	19.963883
11718.150000	9131.269000	0.607906	19.971079
11718.160000	9131.355000	0.607720	19.970331
11718.170000	9131.054000	0.607268	19.966604
11718.180000	9131.459000	0.608014	19.962493
11718.190000	9131.439000	0.608203	19.967762
11718.200000	9131.800000	0.608367	19.973653
11718.210000	9131.974000	0.608254	19.960361
11718.220000	9131.507000	0.607210	19.970069
11718.230000	9131.959000	0.607906	19.967522
11718.240000	9132.166000	0.608365	19.961958
11718.250000	9131.883000	0.607584	19.970015
11718.260000	9132.432000	0.608377	19.968778
11718.270000	9132.353000	0.607980	19.963637
11718.280000	9132.251000	0.607678	19.968095
11718.290000	9132.673000	0.608244	19.968712
11718.300000	9132.156000	0.608350	19.966103
11718.310000	9132.687000	0.609768	19.967703
11718.320000	9132.595000	0.610008	19.966368
11718.330000	9133.138000	0.610882	19.967509
11718.340000	9133.265000	0.610443	19.965074
11718.350000	9133.551000	0.609288	19.969007
11718.360000	9133.189000	0.607964	19.966092
11718.370000	9133.454000	0.607474	19.965866
11718.380000	9133.364000	0.606915	19.969959
11718.390000	9133.316000	0.607355	19.963942
11718.400000	9133.458000	0.607676	19.966598
11718.410000	9133.632000	0.608234	19.963881
11718.420000	9133.772000	0.609048	19.968221
11718.430000	9133.994000	0.609264	19.969950
11718.440000	9134.103000	0.608861	19.966528
11718.450000	9133.857000	0.608520	19.967792
11718.460000	9134.171000	0.609605	19.961439
11718.470000	9134.457000	0.609565	19.978423
11718.480000	9134.434000	0.609494	19.963410
11718.490000	9134.542000	0.609374	19.966791
11718.500000	9134.632000	0.609287	19.969437
11718.510000	9134.661000	0.609477	19.964532
11718.520000	9135.095000	0.609418	19.966801
11718.530000	9134.986000	0.608576	19.969308
11718.540000	9135.081000	0.608320	19.963850
11718.550000	9135.110000	0.607570	19.968535
11718.560000	9135.201000	0.607662	19.965932
11718.570000	9135.450000	0.607524	19.966519
11718.580000	9134.993000	0.607234	19.968186
11718.590000	9135.521000	0.608682	19.967819
11718.600000	9135.904000	0.608949	19.965901
11718.610000	9135.740000	0.608231	19.964209
11718.620000	9135.705000	0.607861	19.967181
11718.630000	9136.000000	0.608342	19.965085
11718.640000	9136.125000	0.607849	19.967843
11718.650000	9136.212000	0.607722	19.968185
11718.660000	9136.014000	0.607606	19.961903
11718.670000	9136.197000	0.607989	19.973152
11718.680000	9136.536000	0.609184	19.961396
11718.690000	9136.432000	0.608473	19.971905
11718.700000	9136.995000	0.608770	19.968449
11718.710000	9136.806000	0.607969	19.963639
11718.720000	9136.929000	0.607399	19.962614
11718.730000	9137.031000	0.606494	19.975891
11718.740000	9136.932000	0.606488	19.961426
11718.750000	9137.404000	0.606518	19.961973
11718.760000	9137.024000	0.605536	19.971451
11718.770000	9137.100000	0.606359	19.964465
11718.780000	9137.225000	0.607221	19.963756
11718.790000	9137.529000	0.608034	19.972907
11718.800000	9137.711000	0.608624	19.966650
11718.810000	9137.893000	0.608208	19.965553
11718.820000	9137.753000	0.607552	19.966128
11718.830000	9138.057000	0.607566	19.964565
11718.840000	9138.073000	0.607236	19.971770
11718.850000	9138.177000	0.607149	19.960423
11718.860000	9137.943000	0.606693	19.970617
11718.870000	9138.179000	0.608044	19.965298
11718.880000	9138.507000	0.608724	19.968258
11718.890000	9138.602000	0.608595	19.967581
11718.900000	9138.834000	0.608258	19.964420
11718.910000	9138.816000	0.607311	19.971961
11718.920000	9138.880000	0.607302	19.960627
11718.930000	9138.521000	0.606491	19.971400
11718.940000	9138.986000	0.608123	19.964497
11718.950000	9139.176000	0.608623	19.968698
11718.960000	9139.162000	0.608444	19.969707
11718.970000	9139.067000	0.608866	19.965890
11718.980000	9139.912000	0.610122	19.962880
11718.990000	9139.508000	0.608358	19.974086
11719.000000	9139.373000	0.608312	19.962128
11719.010000	9139.803000	0.608875	19.966375
11719.020000	9139.823000	0.608981	19.969769
11719.030000	9139.917000	0.608980	19.967890
11719.040000	9139.993000	0.609150	19.965906
11719.050000	9140.142000	0.609492	19.964191
11719.060000	9140.355000	0.609422	19.969655
11719.070000	9140.168000	0.608743	19.967775
11719.080000	9140.567000	0.609247	19.963887
11719.090000	9140.893000	0.608846	19.966946
11719.100000	9140.410000	0.607498	19.968154
11719.110000	9140.672000	0.607871	19.963111
11719.120000	9140.869000	0.608133	19.970077
11719.130000	9140.818000	0.608030	19.968392
11719.140000	9141.173000	0.608654	19.959486
11719.150000	9141.090000	0.607782	19.970621
11719.160000	9141.272000	0.608041	19.972837
11719.170000	9141.356000	0.608184	19.957378
11719.180000	9141.211000	0.607775	19.970485
11719.190000	9141.415000	0.608599	19.969872
11719.200000	9141.566000	0.609173	19.964242
11719.210000	9141.700000	0.609205	19.972601
11719.220000	9141.890000	0.609625	19.967244
11719.230000	9142.102000	0.609637	19.962654
11719.240000	9141.927000	0.608735	19.967673
11719.250000	9142.244000	0.608824	19.971271
11719.260000	9142.270000	0.608773	19.964935
11719.270000	9142.163000	0.608264	19.965827
11719.280000	9142.279000	0.608856	19.967411
11719.290000	9142.476000	0.609570	19.966427
11719.300000	9142.624000	0.610146	19.966148
11719.310000	9142.755000	0.609763	19.967170
11719.320000	9142.835000	0.609766	19.971170
11719.330000	9143.266000	0.609638	19.964860
11719.340000	9143.114000	0.608297	19.969116
11719.350000	9143.017000	0.608012	19.965637
11719.360000	9143.057000	0.607938	19.965431
11719.370000	9143.412000	0.608622	19.967361
11719.380000	9143.654000	0.608273	19.966836
11719.390000	9143.385000	0.607700	19.965532
11719.400000	9143.534000	0.607723	19.965451
11719.410000	9143.512000	0.608134	19.973452
11719.420000	9143.544000	0.609023	19.965624
11719.430000	9144.012000	0.610411	19.967312
11719.440000	9144.101000	0.610492	19.967344
11719.450000	9143.995000	0.610155	19.966100
11719.460000	9144.450000	0.610347	19.969035
11719.470000	9144.335000	0.609520	19.964398
11719.480000	9144.356000	0.609466	19.963492
11719.490000	9144.693000	0.609129	19.978713
11719.500000	9144.816000	0.609052	19.957604
11719.510000	9144.474000	0.608165	19.967144
11719.520000	9144.616000	0.608670	19.967746
11719.530000	9144.892000	0.609185	19.970624
11719.540000	9145.236000	0.609842	19.964862
11719.550000	9145.574000	0.609258	19.964884
11719.560000	9145.365000	0.607870	19.967634
11719.570000	9145.097000	0.607002	19.970953
11719.580000	9145.176000	0.607706	19.962263
11719.590000	9145.542000	0.608352	19.970002
11719.600000	9145.884000	0.608870	19.968866
11719.610000	9145.757000	0.607998	19.960651
11719.620000	9145.625000	0.607455	19.967375
11719.630000	9146.035000	0.607575	19.967195
11719.640000	9146.142000	0.607669	19.968726
11719.650000	9145.773000	0.607270	19.965843
11719.660000	9146.258000	0.608214	19.966895
11719.670000	9146.239000	0.608745	19.965739
11719.680000	9146.712000	0.609073	19.964961
11719.690000	9146.492000	0.608148	19.968622
11719.700000	9146.335000	0.608063	19.964769
11719.710000	9146.708000	0.608744	19.970387
11719.720000	9146.879000	0.609225	19.966796
11719.730000	9146.826000	0.609463	19.963694
11719.740000	9147.518000	0.609131	19.966645
11719.750000	9147.179000	0.607790	19.975052
11719.760000	9147.016000	0.607606	19.959974
11719.770000	9147.259000	0.607679	19.969678
11719.780000	9147.669000	0.608136	19.966345
11719.790000	9147.737000	0.607170	19.970817
11719.800000	9147.433000	0.606851	19.958572
11719.810000	9147.445000	0.607094	19.967944
11719.820000	9147.588000	0.608330	19.971426
