Time(s)	Displ(microns)	Friction	Effective_Normal_stress(MPa)
20171.555000	5770.939000	0.454587	30.003107
20171.681000	5771.101000	0.453863	30.003367
20171.827000	5771.020000	0.454555	30.005660
20171.953000	5770.616000	0.454836	30.005670
20172.089000	5770.858000	0.454675	30.004096
20172.225000	5770.879000	0.454661	30.000590
20172.371000	5771.121000	0.454368	29.996849
20172.527000	5770.858000	0.454094	29.997205
20172.653000	5771.101000	0.454193	29.996906
20172.779000	5771.121000	0.454801	29.996654
20172.905000	5771.202000	0.454216	29.996539
20173.041000	5771.223000	0.454354	29.997133
20173.167000	5771.061000	0.454692	30.002276
20173.303000	5771.263000	0.454215	30.002532
20173.439000	5771.121000	0.454298	30.004156
20173.575000	5771.405000	0.454703	30.003589
20173.711000	5771.223000	0.454193	30.002523
20173.847000	5771.202000	0.454137	30.001363
20173.983000	5771.344000	0.454663	29.998395
20174.129000	5771.405000	0.454341	29.995305
20174.255000	5771.243000	0.454432	29.993496
20174.391000	5771.546000	0.455172	29.994421
20174.527000	5771.202000	0.454949	29.996381
20174.653000	5771.223000	0.454853	29.997547
20174.789000	5771.445000	0.454607	30.000787
20174.925000	5771.202000	0.454744	30.001694
20175.061000	5771.243000	0.455530	30.004315
20175.197000	5771.546000	0.455060	30.008407
20175.343000	5771.749000	0.454383	30.009365
20175.469000	5771.688000	0.455377	30.009658
20175.615000	5771.830000	0.454461	30.010170
20175.751000	5771.627000	0.453876	30.010114
20175.897000	5771.789000	0.454530	30.012390
20176.033000	5771.971000	0.454664	30.012189
20176.159000	5772.012000	0.454648	30.012845
20176.285000	5771.769000	0.454779	30.009679
20176.411000	5772.032000	0.454985	30.007504
20176.547000	5771.789000	0.454969	30.006191
20176.683000	5771.870000	0.454894	30.006063
20176.829000	5772.032000	0.454560	30.005734
20176.955000	5771.911000	0.454874	30.005016
20177.091000	5771.769000	0.454966	30.004139
20177.227000	5772.275000	0.454606	30.003179
20177.393000	5771.911000	0.454049	30.002770
20177.529000	5772.194000	0.454964	30.002434
20177.655000	5772.234000	0.454331	30.002069
20177.781000	5772.113000	0.454299	29.999845
20177.927000	5772.234000	0.454578	29.998062
20178.063000	5772.578000	0.454324	29.996613
20178.189000	5772.012000	0.454300	29.995965
20178.315000	5772.093000	0.454292	29.994527
20178.441000	5772.113000	0.453575	29.995616
20178.577000	5772.477000	0.453976	29.997462
20178.713000	5772.255000	0.454727	29.996704
20178.859000	5772.376000	0.454405	29.997766
20178.985000	5772.680000	0.454607	30.000113
20179.121000	5772.234000	0.454869	30.001234
20179.257000	5772.518000	0.454902	30.001426
20179.393000	5772.295000	0.454383	30.004866
20179.529000	5772.417000	0.453960	30.005178
20179.655000	5772.639000	0.454363	30.004699
20179.801000	5772.133000	0.454251	30.007584
20179.927000	5772.538000	0.454540	30.008206
20180.063000	5772.619000	0.454848	30.007766
20180.199000	5772.599000	0.454200	30.007990
20180.335000	5772.659000	0.454661	30.008485
20180.471000	5772.862000	0.454912	30.006146
20180.617000	5772.761000	0.454919	30.004785
20180.743000	5772.922000	0.454683	30.005351
20180.879000	5772.821000	0.454418	30.002286
20181.015000	5772.477000	0.454371	30.000767
20181.151000	5772.336000	0.454391	29.999758
20181.297000	5772.842000	0.454073	29.996557
20181.423000	5773.003000	0.454557	29.997019
20181.559000	5772.922000	0.455322	29.996479
20181.685000	5772.821000	0.455133	29.994485
20181.821000	5773.024000	0.454974	29.994952
20181.957000	5773.084000	0.454695	29.994712
20182.093000	5772.801000	0.454154	29.996389
20182.229000	5773.003000	0.454108	29.994851
20182.375000	5772.720000	0.454680	29.994580
20182.501000	5773.125000	0.454803	29.995055
20182.637000	5772.922000	0.454212	29.995331
20182.773000	5772.943000	0.455078	29.994469
20182.909000	5772.781000	0.454069	29.994950
20183.045000	5773.044000	0.453925	29.994567
20183.171000	5772.821000	0.454718	29.993608
20183.297000	5773.125000	0.454850	29.994607
20183.423000	5773.186000	0.454483	29.996161
20183.549000	5773.165000	0.454075	29.996843
20183.705000	5773.469000	0.454368	29.995344
20183.831000	5773.186000	0.454358	29.996997
20183.967000	5773.165000	0.453847	29.999222
20184.113000	5773.287000	0.454058	30.001229
20184.269000	5773.165000	0.454555	30.003037
20184.405000	5773.449000	0.454469	30.002605
20184.531000	5773.651000	0.454360	30.003422
20184.667000	5773.793000	0.453925	30.004486
20184.803000	5773.469000	0.453593	30.004093
20184.939000	5773.449000	0.453965	30.003468
20185.075000	5773.813000	0.454230	30.000321
20185.221000	5773.449000	0.453987	29.998178
20185.367000	5773.550000	0.454048	29.997942
20185.493000	5773.610000	0.454142	29.993954
20185.619000	5773.590000	0.454296	29.994857
20185.755000	5773.631000	0.453655	29.994884
20185.891000	5773.712000	0.454398	29.995559
20186.017000	5773.408000	0.454049	29.997046
20186.153000	5773.975000	0.454344	29.999534
20186.299000	5773.772000	0.454434	30.002799
20186.435000	5773.772000	0.453957	30.004089
20186.561000	5773.934000	0.453855	30.005521
20186.697000	5773.691000	0.454307	30.005612
20186.833000	5774.137000	0.453686	30.008550
20186.969000	5773.955000	0.454110	30.009070
20187.115000	5773.995000	0.454005	30.008567
20187.251000	5774.116000	0.453993	30.010202
20187.377000	5774.420000	0.453979	30.009838
20187.503000	5774.197000	0.454793	30.009521
20187.639000	5774.096000	0.454224	30.009476
20187.775000	5774.056000	0.454065	30.008613
20187.911000	5774.218000	0.454197	30.006331
20188.047000	5773.833000	0.453811	30.003374
20188.183000	5774.541000	0.453807	29.997208
20188.319000	5774.218000	0.453974	29.994124
20188.455000	5774.137000	0.454083	29.993221
20188.591000	5774.258000	0.454895	29.993215
20188.737000	5774.238000	0.454465	29.991999
20188.873000	5774.319000	0.454932	29.991331
20189.009000	5774.116000	0.454332	29.990257
20189.135000	5774.359000	0.454248	29.991969
20189.261000	5774.299000	0.453851	29.992183
20189.387000	5774.481000	0.454707	29.991024
20189.513000	5774.521000	0.453980	29.990627
20189.639000	5774.359000	0.453994	29.989939
20189.775000	5774.663000	0.454734	29.990787
20189.901000	5773.995000	0.455185	29.990958
20190.037000	5774.521000	0.454177	29.990312
20190.173000	5774.481000	0.454407	29.991162
20190.309000	5774.541000	0.454450	29.991921
20190.445000	5774.703000	0.454326	29.992513
20190.581000	5774.602000	0.454902	29.991939
20190.717000	5774.643000	0.454639	29.992882
20190.863000	5774.825000	0.454667	29.992369
20190.989000	5774.541000	0.454413	29.992767
20191.145000	5774.703000	0.454212	29.994391
20191.271000	5774.400000	0.454890	29.994507
20191.397000	5774.582000	0.454697	29.996730
20191.533000	5774.845000	0.454281	29.996720
20191.659000	5775.088000	0.454093	29.996665
20191.795000	5774.683000	0.454189	29.997533
20191.931000	5774.845000	0.453788	29.997814
20192.077000	5774.946000	0.453981	29.999643
20192.203000	5774.845000	0.454310	29.998201
20192.339000	5775.189000	0.454294	29.998047
20192.475000	5774.521000	0.454146	29.996833
20192.611000	5775.411000	0.453609	29.998275
20192.747000	5775.007000	0.453496	29.995211
20192.873000	5775.209000	0.454260	29.996806
20193.019000	5775.108000	0.454265	29.997606
20193.145000	5775.310000	0.453720	29.997435
20193.281000	5775.513000	0.454702	29.998525
20193.417000	5775.229000	0.453921	29.998881
20193.553000	5774.926000	0.454020	29.997676
20193.689000	5775.452000	0.453687	29.998375
20193.825000	5775.067000	0.454534	29.997547
20193.961000	5775.432000	0.453660	29.998926
20194.117000	5775.432000	0.454735	29.999037
20194.243000	5775.229000	0.454429	29.999166
20194.379000	5775.371000	0.454447	29.998094
20194.515000	5775.452000	0.454573	29.999439
20194.641000	5775.432000	0.454431	29.998886
20194.777000	5775.351000	0.454121	29.998246
20194.903000	5775.391000	0.454039	29.997528
20195.039000	5775.229000	0.454110	29.995671
20195.175000	5775.594000	0.454223	29.995710
20195.311000	5775.432000	0.454827	29.995825
20195.447000	5775.513000	0.454302	29.994662
20195.583000	5775.654000	0.453886	29.997847
20195.719000	5775.452000	0.454474	29.997787
20195.865000	5775.391000	0.453720	29.998840
20195.991000	5775.614000	0.453850	30.000038
20196.117000	5775.391000	0.453556	30.000701
20196.243000	5775.776000	0.454138	30.001010
20196.389000	5775.735000	0.454070	30.002754
20196.545000	5775.877000	0.453650	30.003045
20196.671000	5775.533000	0.454434	30.002529
20196.807000	5775.877000	0.455068	30.002909
20196.933000	5775.857000	0.454690	30.002934
20197.069000	5775.998000	0.454233	30.001151
20197.205000	5775.938000	0.454350	29.999881
20197.361000	5776.019000	0.454678	29.999478
20197.487000	5776.180000	0.454872	29.997021
20197.623000	5775.695000	0.454794	29.995040
20197.749000	5775.938000	0.455060	29.991842
20197.875000	5776.201000	0.454351	29.990310
20198.001000	5776.342000	0.453809	29.989979
20198.127000	5775.978000	0.454757	29.990829
20198.253000	5776.059000	0.454501	29.991423
20198.389000	5776.180000	0.454797	29.991748
20198.515000	5775.978000	0.454564	29.992143
20198.651000	5775.958000	0.455106	29.991499
20198.787000	5775.998000	0.455243	29.992378
20198.923000	5776.059000	0.455429	29.990528
20199.059000	5776.160000	0.454495	29.990005
20199.195000	5776.302000	0.454922	29.988345
20199.331000	5776.342000	0.454966	29.986998
20199.457000	5776.464000	0.455553	29.985918
20199.603000	5776.767000	0.454502	29.988599
20199.729000	5776.565000	0.454723	29.988918
20199.865000	5776.484000	0.454930	29.989904
20200.001000	5776.444000	0.455428	29.991488
20200.137000	5776.585000	0.455708	29.991480
20200.273000	5776.464000	0.455199	29.990305
20200.409000	5776.524000	0.454806	29.990034
20200.545000	5776.747000	0.454974	29.988006
20200.681000	5776.868000	0.454499	29.986055
20200.827000	5776.464000	0.455505	29.983704
20200.963000	5776.808000	0.455228	29.984413
20201.109000	5777.314000	0.455070	29.983816
20201.235000	5776.646000	0.455116	29.984427
20201.381000	5776.990000	0.454981	29.985766
20201.507000	5776.808000	0.454506	29.987020
20201.633000	5776.909000	0.455398	29.988949
20201.769000	5776.788000	0.454614	29.988409
20201.905000	5776.747000	0.454529	29.988902
20202.031000	5776.990000	0.454688	29.988424
20202.167000	5777.172000	0.454847	29.988984
20202.303000	5776.808000	0.454537	29.988441
20202.429000	5776.727000	0.454640	29.989032
20202.555000	5777.374000	0.454845	29.990179
20202.701000	5777.233000	0.455009	29.993647
20202.837000	5777.132000	0.454953	29.993720
20202.983000	5777.354000	0.454696	29.994451
20203.119000	5777.435000	0.454684	29.995276
20203.255000	5777.415000	0.454791	29.997776
20203.391000	5777.415000	0.454918	29.999106
20203.527000	5777.334000	0.454509	29.998792
20203.663000	5777.293000	0.454668	29.998357
20203.789000	5777.354000	0.454415	29.998649
20203.925000	5777.091000	0.454473	29.999581
20204.061000	5776.949000	0.454928	29.999406
20204.187000	5777.496000	0.454386	29.997942
20204.313000	5777.334000	0.454214	29.996931
20204.439000	5777.415000	0.454366	29.995802
20204.575000	5777.496000	0.454107	29.994450
20204.731000	5777.395000	0.455104	29.995784
20204.867000	5777.516000	0.454952	29.995873
20205.013000	5777.556000	0.454778	29.996136
20205.149000	5777.354000	0.454266	29.998390
20205.295000	5777.516000	0.454006	30.002328
20205.421000	5777.435000	0.454520	30.003153
20205.547000	5777.840000	0.454726	30.006314
20205.683000	5777.739000	0.454638	30.005937
20205.819000	5777.880000	0.455436	30.004588
20205.945000	5777.779000	0.455097	30.003389
20206.071000	5777.516000	0.454358	30.003450
20206.197000	5777.698000	0.454563	30.001416
20206.333000	5777.799000	0.454705	29.999748
20206.459000	5777.759000	0.453785	29.996249
20206.635000	5777.536000	0.454298	29.994989
20206.791000	5777.820000	0.454613	29.994140
20206.927000	5777.597000	0.455058	29.993490
20207.053000	5777.860000	0.455236	29.990908
20207.179000	5777.860000	0.453919	29.987548
20207.315000	5777.941000	0.454121	29.987935
20207.451000	5777.739000	0.454465	29.988763
20207.577000	5778.143000	0.454639	29.991755
20207.723000	5777.840000	0.453828	29.992875
20207.859000	5778.184000	0.454972	29.995562
20207.995000	5777.981000	0.454479	29.999971
20208.131000	5778.265000	0.454143	30.004168
20208.267000	5778.022000	0.454888	30.006963
20208.393000	5778.143000	0.454585	30.009219
20208.529000	5778.285000	0.454584	30.007290
20208.675000	5778.123000	0.455467	30.004511
20208.821000	5778.305000	0.454393	30.003391
20208.957000	5778.508000	0.454576	30.002645
20209.113000	5778.143000	0.454325	30.001810
20209.239000	5778.244000	0.454801	30.001410
20209.385000	5778.244000	0.454262	30.000742
20209.511000	5778.103000	0.454747	30.001847
20209.647000	5778.467000	0.454867	30.001317
20209.783000	5778.609000	0.454862	30.003482
20209.919000	5778.548000	0.454157	30.005771
20210.055000	5778.568000	0.454550	30.005796
20210.191000	5778.568000	0.454993	30.006196
20210.327000	5778.528000	0.454880	30.005081
20210.463000	5778.669000	0.454861	30.002967
20210.609000	5778.447000	0.454480	30.002117
20210.745000	5778.548000	0.454723	30.002270
20210.881000	5778.811000	0.454652	30.000956
20211.007000	5778.710000	0.454442	29.996981
20211.143000	5778.427000	0.454912	29.996104
20211.269000	5778.831000	0.454489	29.995476
20211.405000	5778.528000	0.454114	29.996440
20211.541000	5778.852000	0.454616	29.996887
20211.677000	5778.771000	0.454838	29.996154
20211.823000	5778.831000	0.454749	29.996949
20211.959000	5778.750000	0.455251	29.997411
20212.105000	5778.771000	0.454719	29.995575
20212.231000	5778.933000	0.454655	29.996028
20212.377000	5778.933000	0.454079	29.996586
20212.503000	5778.933000	0.455152	29.994768
20212.629000	5778.730000	0.455052	29.995092
20212.755000	5779.013000	0.454907	29.994786
20212.891000	5778.933000	0.454769	29.994041
20213.027000	5778.892000	0.454865	29.995023
20213.163000	5779.175000	0.454446	29.995180
20213.299000	5779.155000	0.455610	29.993515
20213.435000	5779.175000	0.454977	29.994184
20213.571000	5779.155000	0.455133	29.997084
20213.707000	5779.135000	0.454887	29.998251
20213.883000	5779.135000	0.454985	29.999230
20214.039000	5779.216000	0.455146	29.999928
20214.175000	5779.459000	0.454772	29.999921
20214.301000	5779.236000	0.454503	30.000306
20214.427000	5779.378000	0.454862	30.001392
20214.563000	5779.459000	0.454869	30.003167
20214.689000	5779.317000	0.454168	30.005276
20214.825000	5779.540000	0.454938	30.006453
20214.971000	5779.398000	0.454821	30.008568
20215.107000	5779.621000	0.454114	30.009845
20215.233000	5779.843000	0.454279	30.009850
20215.379000	5779.681000	0.455398	30.010262
20215.505000	5779.560000	0.454974	30.007413
20215.641000	5779.519000	0.454960	30.005960
20215.777000	5779.722000	0.454895	30.000202
20215.913000	5779.782000	0.454950	29.997215
20216.069000	5779.661000	0.454831	29.994592
20216.205000	5779.803000	0.454143	29.990036
20216.351000	5779.924000	0.455369	29.988360
20216.487000	5780.066000	0.455169	29.990151
20216.623000	5779.782000	0.455491	29.992304
20216.759000	5779.701000	0.455406	29.994010
20216.895000	5779.965000	0.455114	29.996617
20217.031000	5780.147000	0.455552	29.998453
20217.197000	5779.762000	0.455585	29.999660
20217.353000	5779.904000	0.455948	30.000407
20217.489000	5779.924000	0.455002	29.997274
20217.615000	5779.884000	0.455563	29.994398
20217.751000	5779.985000	0.455314	29.993444
20217.887000	5780.268000	0.456090	29.993297
20218.013000	5780.147000	0.455931	29.993655
20218.149000	5780.288000	0.455376	29.992953
20218.285000	5780.369000	0.455900	29.991115
20218.421000	5779.985000	0.455907	29.991771
20218.557000	5780.106000	0.455750	29.992055
20218.703000	5780.207000	0.455804	29.993146
20218.860000	5780.389000	0.455351	29.992030
20218.986000	5780.248000	0.456008	29.988068
20219.112000	5780.511000	0.455363	29.988214
20219.258000	5780.086000	0.455326	29.989073
20219.384000	5780.410000	0.455722	29.992173
20219.510000	5780.228000	0.455528	29.991478
20219.646000	5780.592000	0.455261	29.989556
20219.772000	5780.450000	0.454569	29.992294
20219.908000	5780.551000	0.454157	29.995177
20220.044000	5780.430000	0.454678	29.997643
20220.190000	5780.572000	0.454729	29.995973
20220.316000	5780.531000	0.454721	29.995422
20220.452000	5780.551000	0.454300	29.995754
20220.598000	5780.855000	0.454907	29.997685
20220.754000	5780.551000	0.455467	29.998149
20220.890000	5780.754000	0.455292	29.996480
20221.016000	5780.491000	0.455216	29.996595
20221.142000	5780.632000	0.455274	29.999743
20221.288000	5780.693000	0.455215	30.002064
20221.414000	5780.835000	0.454279	30.002739
20221.540000	5780.653000	0.455142	30.004158
20221.676000	5780.976000	0.454810	30.005872
20221.802000	5780.976000	0.454708	30.007318
20221.938000	5780.895000	0.455543	30.008105
20222.074000	5780.895000	0.454605	30.004642
20222.220000	5780.612000	0.454242	30.001755
20222.346000	5780.774000	0.454756	30.001415
20222.482000	5780.774000	0.454875	29.998877
20222.628000	5780.895000	0.455542	29.995355
20222.784000	5781.341000	0.455939	29.992184
20222.920000	5781.017000	0.455751	29.990971
20223.056000	5781.118000	0.455634	29.990010
20223.192000	5781.260000	0.455933	29.990106
20223.348000	5781.462000	0.455267	29.990300
20223.474000	5781.442000	0.455143	29.989826
20223.610000	5781.320000	0.455312	29.991801
20223.736000	5780.875000	0.455573	29.991941
20223.872000	5780.956000	0.455896	29.993922
20224.008000	5781.300000	0.454965	29.997306
20224.144000	5781.422000	0.455110	29.999695
20224.280000	5781.300000	0.454605	30.000530
20224.416000	5781.341000	0.454135	30.001553
20224.552000	5781.502000	0.454738	30.001812
20224.678000	5781.361000	0.455687	30.001699
20224.814000	5781.502000	0.454732	30.002351
