Time(s)	Displ(microns)	Friction	EffectiveNormalstress(MPa)
10440.754000	2211.406000	0.550110	29.999069
10440.920000	2211.629000	0.549989	29.998482
10441.046000	2211.649000	0.550411	29.998116
10441.172000	2212.013000	0.551017	29.994520
10441.308000	2211.831000	0.551015	29.992890
10441.454000	2212.418000	0.550845	29.993828
10441.580000	2212.560000	0.551201	29.992291
10441.706000	2212.661000	0.550793	29.991174
10441.852000	2213.065000	0.550362	29.990236
10441.978000	2213.430000	0.550145	29.989930
10442.104000	2213.652000	0.550854	29.991356
10442.240000	2213.956000	0.550671	29.994777
10442.386000	2214.077000	0.550465	29.995674
10442.522000	2214.522000	0.550680	29.997226
10442.648000	2214.624000	0.549977	29.995749
10442.784000	2214.866000	0.550289	29.996237
10442.920000	2214.988000	0.550533	29.996345
10443.056000	2215.231000	0.550013	29.998560
10443.202000	2215.494000	0.550516	29.998002
10443.338000	2215.737000	0.550172	29.996337
10443.464000	2215.838000	0.550914	29.998653
10443.600000	2216.121000	0.550523	29.998354
10443.736000	2216.162000	0.550575	29.996793
10443.882000	2216.647000	0.550054	29.996406
10444.008000	2217.153000	0.551132	29.996300
10444.134000	2217.032000	0.550042	29.995144
10444.270000	2217.861000	0.550227	29.995362
10444.406000	2217.376000	0.550606	29.996210
10444.542000	2218.084000	0.550886	29.995588
10444.688000	2218.003000	0.550458	29.995386
10444.824000	2218.509000	0.550825	29.997736
10444.950000	2218.489000	0.550781	29.998110
10445.086000	2219.116000	0.550357	29.998591
10445.222000	2219.035000	0.550424	29.999092
10445.358000	2219.561000	0.550403	30.001888
10445.494000	2219.763000	0.550034	30.003235
10445.630000	2220.188000	0.550474	30.006412
10445.766000	2220.512000	0.550791	30.010006
10445.912000	2220.755000	0.550528	30.011576
10446.038000	2220.957000	0.550271	30.010260
10446.174000	2221.281000	0.549910	30.013713
10446.310000	2221.403000	0.550182	30.012280
10446.446000	2221.605000	0.550366	30.011427
10446.582000	2221.747000	0.551702	30.006292
10446.708000	2222.354000	0.550974	30.004098
10446.854000	2222.212000	0.550983	30.002829
10446.980000	2222.799000	0.550723	30.001821
10447.116000	2223.102000	0.550730	30.000723
10447.252000	2222.860000	0.550979	29.998046
10447.388000	2223.487000	0.551141	29.995890
10447.524000	2223.467000	0.550815	29.996295
10447.660000	2223.730000	0.550745	29.997859
10447.796000	2224.195000	0.551328	29.998075
10447.942000	2224.195000	0.551336	29.999378
10448.068000	2224.519000	0.551108	29.998470
10448.194000	2225.045000	0.550918	29.998526
10448.320000	2225.227000	0.550979	29.998233
10448.456000	2225.308000	0.550934	29.996783
10448.582000	2225.915000	0.550860	29.997567
10448.728000	2226.279000	0.551090	29.997303
10448.864000	2226.198000	0.551314	29.996454
10448.990000	2226.826000	0.551405	29.994002
10449.116000	2226.765000	0.550749	29.994620
10449.242000	2227.129000	0.551190	29.994328
10449.378000	2227.372000	0.551176	29.994907
10449.514000	2227.777000	0.551025	29.993861
10449.660000	2227.939000	0.551543	29.992457
10449.796000	2228.263000	0.551324	29.991104
10449.952000	2228.485000	0.551226	29.990262
10450.078000	2228.890000	0.551751	29.991169
10450.224000	2229.153000	0.551815	29.990725
10450.360000	2229.214000	0.551752	29.987481
10450.496000	2229.719000	0.551446	29.986778
10450.632000	2230.023000	0.551597	29.986861
10450.788000	2230.610000	0.550685	29.991527
10450.914000	2230.711000	0.551014	29.993002
10451.040000	2230.752000	0.550684	29.993539
10451.176000	2231.662000	0.550585	29.992093
10451.322000	2231.419000	0.551034	29.995880
10451.458000	2231.723000	0.550779	29.998168
10451.584000	2232.026000	0.550765	30.003244
10451.730000	2232.735000	0.550412	29.999459
10451.886000	2232.593000	0.550352	29.997854
10452.012000	2233.220000	0.550980	29.995848
10452.138000	2233.423000	0.550705	29.996370
10452.264000	2234.192000	0.550062	29.996375
10452.400000	2234.394000	0.551541	29.996084
10452.526000	2234.374000	0.551625	29.993028
10452.662000	2234.495000	0.550961	29.991437
10452.798000	2234.961000	0.551438	29.990392
10452.944000	2235.345000	0.551305	29.991326
10453.080000	2235.730000	0.551437	29.993127
10453.216000	2236.357000	0.551381	29.992198
10453.342000	2236.337000	0.550426	29.992699
10453.468000	2236.660000	0.550662	29.992253
10453.594000	2237.267000	0.550916	29.993697
10453.720000	2237.126000	0.551157	29.994826
10453.846000	2237.692000	0.549749	29.995311
10453.982000	2237.733000	0.549649	29.995545
10454.128000	2238.279000	0.549788	29.995216
10454.254000	2238.401000	0.550396	29.995923
10454.380000	2238.927000	0.549903	29.996059
10454.516000	2238.785000	0.550154	29.995855
10454.652000	2238.826000	0.549923	29.996035
10454.788000	2239.655000	0.548802	29.995447
10454.924000	2239.858000	0.549688	29.994678
10455.070000	2240.485000	0.548877	29.995528
10455.226000	2240.849000	0.548713	29.995264
10455.362000	2240.991000	0.548829	29.996033
10455.498000	2241.173000	0.548780	29.996572
10455.634000	2241.213000	0.548742	29.995776
10455.780000	2242.124000	0.548350	29.996494
10455.916000	2242.205000	0.547946	29.998686
10456.042000	2242.630000	0.547927	30.000488
10456.198000	2242.529000	0.548266	29.998868
10456.354000	2242.792000	0.547587	29.999743
10456.490000	2243.075000	0.547345	30.000520
10456.626000	2243.298000	0.548057	30.001664
10456.762000	2243.844000	0.547736	30.001701
10456.908000	2243.642000	0.547539	30.001209
10457.034000	2244.289000	0.547873	30.000566
10457.160000	2244.593000	0.547122	30.002057
10457.306000	2244.734000	0.546827	30.001676
10457.442000	2245.018000	0.547351	30.001878
10457.578000	2245.503000	0.547549	30.002351
10457.704000	2245.422000	0.546626	30.002149
10457.850000	2245.726000	0.546192	30.002980
10457.976000	2246.232000	0.546325	30.002934
10458.112000	2246.353000	0.545918	30.003407
10458.248000	2246.313000	0.546388	30.004302
10458.384000	2247.082000	0.546194	30.004410
10458.520000	2246.839000	0.546542	30.002179
10458.646000	2247.385000	0.545861	29.999454
10458.792000	2247.547000	0.546152	29.998118
10458.938000	2248.134000	0.545857	29.998593
10459.064000	2247.851000	0.546182	29.997528
10459.190000	2248.498000	0.546011	29.994939
10459.336000	2248.478000	0.546195	29.993498
10459.462000	2248.761000	0.546082	29.993534
10459.598000	2249.085000	0.545524	29.995910
10459.734000	2249.409000	0.546271	29.995585
10459.880000	2249.975000	0.544579	29.995407
10460.006000	2250.077000	0.546016	29.997233
10460.142000	2250.259000	0.545706	29.996843
10460.278000	2250.603000	0.545832	29.998126
10460.404000	2250.704000	0.545667	29.999755
10460.540000	2250.765000	0.545272	29.999748
10460.686000	2251.493000	0.545644	30.000851
10460.822000	2251.554000	0.544741	30.002492
10460.948000	2251.473000	0.545436	30.002620
10461.084000	2252.384000	0.545692	30.003817
10461.220000	2252.323000	0.545946	30.003259
10461.356000	2251.979000	0.545008	30.002029
10461.492000	2252.647000	0.545162	29.997420
10461.628000	2252.809000	0.545396	29.998823
10461.764000	2253.456000	0.545354	29.996352
10461.900000	2253.577000	0.544658	29.996267
10462.036000	2254.063000	0.545207	29.997151
10462.162000	2253.962000	0.545274	29.999403
10462.308000	2254.225000	0.545282	30.000872
10462.444000	2254.448000	0.545348	30.004966
10462.580000	2254.873000	0.544786	30.007451
10462.716000	2254.711000	0.545401	30.010486
10462.852000	2255.136000	0.544922	30.011623
10462.978000	2255.520000	0.544302	30.014023
10463.114000	2255.702000	0.544434	30.012111
10463.250000	2256.066000	0.544123	30.011457
10463.396000	2256.350000	0.545211	30.008024
10463.522000	2256.431000	0.544203	30.004669
10463.658000	2256.532000	0.544425	30.003875
10463.794000	2257.341000	0.544632	30.000226
10463.940000	2257.200000	0.544970	29.997646
10464.076000	2257.645000	0.544056	29.994497
10464.212000	2257.989000	0.544974	29.993109
10464.348000	2258.434000	0.544898	29.992249
10464.484000	2258.819000	0.544460	29.993334
10464.610000	2258.717000	0.544755	29.992797
10464.736000	2259.082000	0.545489	29.993005
10464.872000	2259.709000	0.544960	29.993078
10465.008000	2259.183000	0.544453	29.992977
10465.144000	2259.891000	0.544659	29.991370
10465.280000	2260.073000	0.545485	29.990812
10465.446000	2260.458000	0.545463	29.992814
10465.582000	2260.660000	0.545048	29.992019
10465.708000	2260.984000	0.544849	29.993471
10465.844000	2261.328000	0.544922	29.992787
10465.970000	2261.915000	0.545025	29.991653
10466.106000	2261.793000	0.544848	29.992991
10466.242000	2261.955000	0.544622	29.992163
10466.368000	2262.562000	0.545262	29.994983
10466.494000	2262.663000	0.544500	29.996177
10466.630000	2262.926000	0.544925	29.996591
10466.776000	2263.614000	0.544536	29.999686
10466.912000	2263.614000	0.543679	30.003432
10467.038000	2263.635000	0.544580	30.005313
10467.194000	2264.282000	0.543874	30.008178
10467.340000	2264.808000	0.544940	30.008424
10467.466000	2264.363000	0.544149	30.007244
10467.592000	2264.829000	0.543910	30.005004
10467.728000	2265.213000	0.543757	30.003171
10467.854000	2265.658000	0.543838	30.001919
10467.990000	2265.638000	0.544057	29.998607
10468.126000	2266.144000	0.543442	29.999054
10468.282000	2266.630000	0.543834	29.996454
10468.418000	2266.893000	0.544448	29.995012
10468.554000	2267.014000	0.544785	29.993358
10468.700000	2267.358000	0.544346	29.993529
10468.836000	2267.398000	0.545217	29.991639
10469.002000	2267.904000	0.544623	29.988534
10469.138000	2268.046000	0.544194	29.986502
10469.274000	2268.370000	0.544370	29.983648
10469.400000	2268.815000	0.544285	29.984238
10469.526000	2268.572000	0.544441	29.985943
10469.662000	2269.017000	0.544593	29.986965
10469.788000	2269.543000	0.543911	29.988966
10469.934000	2269.301000	0.544337	29.990414
10470.060000	2269.543000	0.543710	29.991617
10470.186000	2270.049000	0.544150	29.992375
10470.322000	2270.252000	0.544091	29.993453
10470.458000	2270.616000	0.544174	29.994005
10470.594000	2271.203000	0.544039	29.993257
10470.730000	2270.899000	0.543553	29.993810
10470.876000	2271.567000	0.544135	29.991320
10471.002000	2271.850000	0.543402	29.992037
10471.138000	2272.235000	0.544248	29.993148
10471.274000	2272.194000	0.543175	29.993008
10471.410000	2272.518000	0.544091	29.993501
10471.546000	2272.640000	0.543908	29.994177
10471.692000	2272.882000	0.542873	29.993164
10471.818000	2272.923000	0.543515	29.994187
10471.964000	2273.368000	0.542835	29.996886
10472.090000	2273.833000	0.543673	29.998438
10472.216000	2273.712000	0.543307	29.997920
10472.352000	2273.975000	0.543282	29.998257
10472.488000	2274.441000	0.542618	29.997572
10472.624000	2274.501000	0.542765	29.997743
10472.760000	2274.825000	0.543252	29.995276
10472.906000	2275.412000	0.543801	29.995183
10473.032000	2275.432000	0.542835	29.995289
10473.168000	2275.877000	0.543927	29.997065
10473.304000	2276.120000	0.543859	29.997527
10473.440000	2276.262000	0.542844	29.998133
10473.576000	2276.869000	0.543121	30.002793
10473.702000	2276.808000	0.542828	30.002311
10473.848000	2277.253000	0.542587	30.004744
10473.974000	2277.354000	0.543668	30.002728
10474.110000	2277.719000	0.543761	30.001898
10474.246000	2277.557000	0.542997	30.000507
10474.382000	2277.759000	0.543425	29.999084
10474.518000	2278.447000	0.543475	29.998594
10474.654000	2278.852000	0.543529	29.997935
10474.790000	2278.751000	0.542816	29.997746
10474.936000	2279.155000	0.543500	29.997555
10475.072000	2279.560000	0.543712	29.996506
10475.198000	2279.884000	0.542558	29.997571
10475.344000	2280.147000	0.543196	29.997796
10475.470000	2280.612000	0.543094	29.996386
10475.606000	2280.815000	0.542555	29.996928
10475.732000	2280.956000	0.543405	29.997789
10475.868000	2281.321000	0.543148	29.999220
10476.004000	2281.665000	0.543192	30.000690
10476.140000	2282.009000	0.543087	30.002099
10476.276000	2282.231000	0.543299	30.001028
10476.412000	2282.494000	0.543035	30.001928
10476.548000	2282.393000	0.543027	30.003206
10476.694000	2282.960000	0.542151	30.007096
10476.840000	2283.547000	0.542486	30.008205
10476.996000	2283.911000	0.542474	30.007907
10477.122000	2283.769000	0.542411	30.008178
10477.258000	2284.133000	0.543019	30.008920
10477.394000	2284.720000	0.543166	30.008223
10477.530000	2284.518000	0.542834	30.007029
10477.666000	2285.530000	0.543044	30.001508
10477.802000	2285.388000	0.542454	29.998184
10477.958000	2285.429000	0.543160	29.996133
10478.084000	2286.380000	0.543402	29.997165
10478.210000	2286.198000	0.542784	29.996051
10478.346000	2286.380000	0.542815	29.996388
10478.492000	2286.845000	0.542501	29.995196
10478.618000	2287.108000	0.542739	29.994715
10478.754000	2287.290000	0.542899	29.996072
10478.880000	2287.513000	0.543004	29.998181
10479.016000	2287.776000	0.542673	29.996853
10479.152000	2288.241000	0.542279	29.993972
10479.288000	2288.585000	0.542153	29.993523
10479.464000	2288.889000	0.542393	29.991844
10479.620000	2289.031000	0.542097	29.991400
10479.756000	2289.799000	0.542484	29.991708
10479.882000	2289.617000	0.541831	29.992112
10480.018000	2290.042000	0.542365	29.992664
10480.144000	2289.860000	0.542152	29.992848
10480.270000	2290.144000	0.542192	29.991003
10480.407000	2290.730000	0.541278	29.993136
10480.554000	2290.912000	0.541885	29.993948
10480.690000	2291.358000	0.541481	29.991746
10480.816000	2291.378000	0.542390	29.990905
10480.962000	2291.762000	0.541772	29.991662
10481.088000	2292.127000	0.541399	29.994192
10481.224000	2291.884000	0.541605	29.995233
10481.360000	2292.592000	0.541038	29.997097
10481.496000	2292.491000	0.541502	29.998436
10481.632000	2292.875000	0.541196	29.998682
10481.758000	2292.977000	0.541863	30.000200
10481.894000	2293.401000	0.541580	30.000173
10482.030000	2293.685000	0.541684	29.997977
10482.166000	2294.150000	0.541713	29.996569
10482.302000	2294.312000	0.541786	29.996657
10482.448000	2294.353000	0.541572	29.996033
10482.584000	2294.535000	0.541539	29.997553
10482.720000	2294.939000	0.541148	29.999036
10482.846000	2295.202000	0.541116	29.999580
10482.972000	2295.445000	0.541586	30.002206
10483.108000	2295.587000	0.541160	30.003490
10483.244000	2295.526000	0.540651	30.002489
10483.370000	2296.093000	0.541381	30.001851
10483.526000	2296.154000	0.540421	30.001634
10483.692000	2296.720000	0.540868	30.000052
10483.828000	2296.801000	0.540969	29.997910
10483.964000	2297.408000	0.541127	29.993996
10484.100000	2297.611000	0.541375	29.991215
10484.236000	2297.530000	0.541935	29.990647
10484.372000	2297.772000	0.540992	29.988850
10484.508000	2297.995000	0.541591	29.988269
10484.644000	2298.137000	0.541733	29.986088
10484.780000	2298.238000	0.541570	29.983944
10484.936000	2298.541000	0.541743	29.984706
10485.062000	2298.379000	0.541427	29.987996
10485.218000	2298.865000	0.541568	29.988451
10485.354000	2299.067000	0.541687	29.988088
10485.490000	2298.987000	0.541731	29.986851
10485.626000	2299.310000	0.542308	29.986323
10485.762000	2299.654000	0.542071	29.988590
10485.898000	2299.654000	0.542473	29.988320
10486.034000	2300.120000	0.542102	29.987116
10486.180000	2300.282000	0.541974	29.987804
10486.306000	2300.585000	0.541518	29.987959
10486.442000	2300.686000	0.541986	29.989125
10486.568000	2300.970000	0.542270	29.992692
10486.704000	2301.637000	0.542305	29.992805
10486.840000	2301.779000	0.542313	29.992369
10486.976000	2302.244000	0.542284	29.992786
10487.112000	2302.406000	0.542938	29.992085
10487.248000	2302.690000	0.542049	29.991184
10487.384000	2302.831000	0.542703	29.988743
10487.520000	2303.196000	0.543026	29.987674
10487.656000	2303.843000	0.543979	29.987212
10487.802000	2304.389000	0.543246	29.986142
10487.938000	2304.268000	0.543369	29.984810
10488.064000	2304.592000	0.543656	29.983866
10488.200000	2304.936000	0.543833	29.985438
10488.326000	2305.078000	0.543388	29.986070
10488.462000	2305.543000	0.543377	29.988508
10488.598000	2305.927000	0.543581	29.988808
10488.744000	2306.069000	0.544617	29.989034
10488.870000	2306.737000	0.543057	29.991403
10489.006000	2306.615000	0.543777	29.991336
10489.142000	2307.040000	0.543688	29.991977
10489.278000	2307.627000	0.543389	29.992749
10489.434000	2307.890000	0.543545	29.993387
10489.560000	2308.133000	0.543671	29.993597
10489.706000	2308.619000	0.543459	29.994611
10489.832000	2308.477000	0.543494	29.992931
10489.958000	2308.821000	0.543324	29.991171
10490.084000	2309.185000	0.543365	29.991913
10490.220000	2309.388000	0.543082	29.993642
10490.356000	2309.509000	0.543093	29.992255
10490.492000	2310.379000	0.542831	29.992215
10490.628000	2310.177000	0.543191	29.993132
10490.774000	2310.663000	0.542095	29.995023
10490.900000	2311.067000	0.542591	29.997563
10491.036000	2311.209000	0.542518	29.999359
10491.182000	2311.614000	0.542261	29.999951
10491.338000	2312.140000	0.542255	30.001176
10491.474000	2312.403000	0.542248	30.002356
10491.610000	2312.727000	0.541648	30.001261
10491.746000	2313.354000	0.542289	30.002992
10491.902000	2313.394000	0.541964	30.002102
10492.028000	2313.536000	0.542549	30.000148
10492.184000	2313.921000	0.541773	29.999180
10492.320000	2314.386000	0.542490	29.998201
10492.466000	2314.507000	0.541348	29.995870
10492.602000	2314.953000	0.541699	29.995288
10492.738000	2314.932000	0.541376	29.994507
10492.874000	2315.883000	0.541430	29.994699
10493.020000	2315.843000	0.541653	29.994994
10493.156000	2316.086000	0.541043	29.995394
10493.282000	2316.713000	0.542214	29.996386
10493.428000	2317.138000	0.541648	29.999099
10493.584000	2317.017000	0.541547	29.999450
10493.720000	2317.846000	0.541309	29.999987
10493.856000	2317.745000	0.541559	29.998876
10493.992000	2318.190000	0.541299	29.997731
10494.138000	2318.251000	0.540921	29.997666
10494.264000	2318.514000	0.541293	29.995198
10494.400000	2318.919000	0.541325	29.992711
10494.536000	2319.445000	0.541316	29.992161
10494.682000	2319.708000	0.540270	29.989796
10494.818000	2319.789000	0.541194	29.989004
10494.944000	2320.012000	0.541315	29.988640
10495.080000	2320.659000	0.541699	29.990181
10495.216000	2320.497000	0.542127	29.991381
10495.342000	2320.942000	0.542264	29.993886
10495.478000	2321.104000	0.541341	29.996491
10495.614000	2321.792000	0.540866	29.999317
10495.750000	2321.893000	0.541114	30.000148
10495.886000	2322.379000	0.541163	30.002288
10496.022000	2322.035000	0.541434	30.000190
10496.168000	2322.683000	0.541134	30.000982
10496.304000	2323.148000	0.540917	30.000501
10496.430000	2322.986000	0.540495	30.000751
10496.566000	2323.330000	0.541061	29.997087
10496.702000	2323.431000	0.540362	29.994366
10496.828000	2323.877000	0.541184	29.993810
10496.964000	2324.362000	0.541000	29.991769
10497.110000	2324.362000	0.540734	29.991907
10497.246000	2324.767000	0.541074	29.990219
10497.372000	2324.888000	0.540708	29.992463
10497.508000	2325.212000	0.540707	29.994394
10497.644000	2325.313000	0.540243	29.995026
10497.780000	2325.597000	0.539665	29.994852
10497.926000	2325.738000	0.540374	29.996262
10498.062000	2326.022000	0.540776	29.996967
10498.188000	2326.366000	0.540569	29.998712
10498.324000	2326.446000	0.540693	29.997261
10498.460000	2326.932000	0.540066	29.994683
10498.616000	2326.912000	0.540965	29.993197
10498.742000	2327.236000	0.540738	29.992213
10498.878000	2327.903000	0.540584	29.993947
10499.004000	2327.681000	0.540516	29.991643
10499.150000	2327.883000	0.540749	29.990342
10499.276000	2328.470000	0.541094	29.988258
10499.432000	2328.753000	0.541583	29.988365
10499.558000	2328.976000	0.541135	29.989905
10499.704000	2329.158000	0.541456	29.989078
10499.830000	2329.259000	0.540736	29.987466
10499.956000	2329.644000	0.541041	29.988306
10500.092000	2330.271000	0.541162	29.989829
10500.218000	2330.291000	0.541493	29.989517
10500.354000	2330.635000	0.541286	29.991421
10500.490000	2330.736000	0.540502	29.994637
10500.646000	2331.182000	0.539839	29.995751
10500.772000	2331.303000	0.540537	29.999364
10500.908000	2331.748000	0.541515	29.996913
10501.034000	2331.951000	0.540595	29.997522
10501.180000	2332.092000	0.540881	29.999059
10501.306000	2332.193000	0.541190	29.998659
10501.432000	2332.659000	0.540555	29.998151
10501.578000	2332.962000	0.540859	29.997886
10501.704000	2333.489000	0.540045	29.996934
10501.840000	2333.549000	0.540638	29.996454
10501.976000	2333.873000	0.540708	29.996524
10502.112000	2333.934000	0.540399	29.993214
10502.248000	2334.318000	0.540386	29.992872
10502.384000	2334.257000	0.540952	29.991891
10502.520000	2334.946000	0.540773	29.992282
10502.656000	2334.966000	0.541011	29.990805
10502.792000	2335.350000	0.540865	29.989635
10502.928000	2335.593000	0.541087	29.988931
10503.064000	2335.451000	0.540830	29.990385
10503.190000	2335.937000	0.540634	29.991567
10503.326000	2336.038000	0.540856	29.992749
10503.462000	2336.585000	0.541297	29.991560
10503.608000	2337.131000	0.541221	29.991585
10503.734000	2337.212000	0.540707	29.991815
10503.870000	2337.192000	0.540843	29.990793
10504.006000	2337.657000	0.540946	29.989565
10504.142000	2337.718000	0.540873	29.990430
10504.278000	2338.467000	0.540691	29.987546
10504.424000	2338.649000	0.540498	29.988667
10504.560000	2338.730000	0.540899	29.989432
10504.686000	2338.891000	0.540284	29.991743
10504.822000	2339.195000	0.540441	29.992470
10504.948000	2339.478000	0.540356	29.993881
10505.084000	2339.782000	0.541046	29.993460
10505.220000	2339.701000	0.540665	29.993634
10505.356000	2340.187000	0.540520	29.995107
10505.492000	2340.794000	0.540259	29.995812
10505.628000	2340.935000	0.540130	29.996529
10505.764000	2341.320000	0.540424	29.994195
10505.900000	2341.563000	0.540278	29.993921
10506.046000	2341.826000	0.540588	29.994444
10506.172000	2342.291000	0.540621	29.996357
10506.308000	2342.615000	0.540668	29.994949
10506.444000	2342.332000	0.540062	29.995040
10506.580000	2342.999000	0.540883	29.991945
10506.706000	2342.878000	0.540587	29.993415
10506.842000	2343.505000	0.541349	29.994011
10506.988000	2343.910000	0.541196	29.993169
10507.124000	2343.748000	0.540175	29.992229
10507.250000	2344.355000	0.540420	29.993041
10507.386000	2344.436000	0.540816	29.991230
10507.522000	2344.719000	0.541696	29.990621
10507.678000	2344.982000	0.540292	29.990832
10507.804000	2345.428000	0.540476	29.990965
10507.950000	2345.711000	0.540272	29.991530
10508.076000	2345.994000	0.540875	29.990571
10508.202000	2346.197000	0.541108	29.988464
10508.338000	2346.156000	0.541020	29.990815
10508.464000	2346.743000	0.541166	29.990194
10508.600000	2347.087000	0.540814	29.988129
10508.736000	2347.269000	0.540663	29.988116
10508.872000	2347.492000	0.541415	29.984012
10509.018000	2347.795000	0.540864	29.984288
10509.154000	2347.795000	0.541094	29.983490
10509.280000	2348.807000	0.540809	29.982865
10509.426000	2348.928000	0.541305	29.985534
10509.582000	2349.131000	0.540699	29.990188
10509.718000	2349.455000	0.540845	29.991515
10509.854000	2349.374000	0.540848	29.992370
10509.980000	2349.778000	0.540631	29.995597
10510.106000	2350.406000	0.540222	29.998028
10510.232000	2350.325000	0.539919	29.999810
10510.368000	2350.750000	0.539557	29.996398
10510.514000	2351.195000	0.540273	29.994628
10510.640000	2351.195000	0.539969	29.992900
10510.776000	2351.559000	0.539989	29.990103
10510.922000	2351.680000	0.540514	29.991130
10511.078000	2352.227000	0.540692	29.988929
10511.214000	2352.288000	0.540280	29.987021
10511.350000	2352.389000	0.540208	29.987848
10511.486000	2352.935000	0.539921	29.989980
10511.642000	2353.137000	0.540344	29.990687
10511.768000	2353.481000	0.540298	29.993904
10511.894000	2353.785000	0.540025	29.995332
10512.030000	2353.643000	0.539407	29.996999
10512.196000	2354.331000	0.540009	29.999051
10512.362000	2354.412000	0.539397	29.999581
10512.488000	2354.979000	0.539233	30.004652
10512.614000	2355.384000	0.539436	30.006664
10512.750000	2355.485000	0.539426	30.007957
10512.876000	2355.890000	0.539225	30.010223
10513.012000	2356.213000	0.538643	30.010841
10513.148000	2356.092000	0.539511	30.008917
10513.294000	2356.780000	0.539762	30.007537
10513.420000	2356.760000	0.539142	30.003611
10513.546000	2356.901000	0.539109	30.000575
10513.692000	2357.063000	0.539365	29.994560
10513.818000	2357.893000	0.539343	29.992859
10513.954000	2357.792000	0.539990	29.990752
10514.090000	2358.237000	0.539819	29.989006
10514.236000	2358.014000	0.539437	29.988293
10514.362000	2358.399000	0.539879	29.989711
10514.498000	2358.702000	0.538919	29.990504
10514.634000	2359.249000	0.538963	29.992938
10514.770000	2359.431000	0.539343	29.996428
10514.926000	2359.836000	0.539830	29.995770
10515.052000	2360.058000	0.539071	29.997776
10515.198000	2360.159000	0.538339	30.000290
10515.334000	2360.503000	0.538736	30.000344
10515.460000	2360.787000	0.538779	30.000138
10515.596000	2360.888000	0.538730	30.000738
10515.732000	2361.373000	0.538598	29.999941
10515.858000	2361.677000	0.538479	30.000278
10515.994000	2362.122000	0.539144	30.001898
10516.120000	2362.163000	0.539163	30.001915
10516.266000	2362.203000	0.538974	30.001076
10516.392000	2362.588000	0.539132	30.001589
10516.528000	2362.648000	0.539364	29.999492
10516.674000	2363.114000	0.539617	29.998228
10516.820000	2363.397000	0.539021	29.996901
10516.946000	2363.478000	0.538797	29.996753
10517.082000	2363.660000	0.539518	29.995641
10517.208000	2364.186000	0.539312	29.998223
10517.344000	2364.490000	0.539157	30.000245
10517.480000	2364.631000	0.539193	30.001247
10517.606000	2364.996000	0.538368	30.003722
10517.762000	2365.441000	0.539642	30.004301
10517.898000	2365.421000	0.539398	30.005205
10518.024000	2365.623000	0.539007	30.007733
10518.170000	2366.210000	0.538827	30.010853
10518.326000	2366.635000	0.539800	30.011281
10518.462000	2366.857000	0.538798	30.010416
10518.598000	2367.303000	0.538623	30.007894
10518.734000	2367.444000	0.538379	30.007763
10518.880000	2367.687000	0.538484	30.006274
10519.016000	2367.869000	0.537587	30.005695
10519.142000	2367.930000	0.538104	30.003394
10519.268000	2368.476000	0.538474	30.000938
10519.414000	2368.699000	0.538707	29.998662
10519.540000	2368.658000	0.538826	30.000070
10519.676000	2369.265000	0.538213	30.004822
10519.822000	2369.569000	0.537936	30.005306
10519.958000	2369.690000	0.538496	30.004664
10520.084000	2369.974000	0.538937	29.999867
10520.220000	2370.115000	0.538695	29.997957
10520.356000	2370.358000	0.539357	29.996201
10520.492000	2371.127000	0.538809	29.994554
10520.628000	2371.390000	0.539518	29.991506
10520.764000	2371.228000	0.538863	29.989568
10520.900000	2371.491000	0.539101	29.989113
10521.026000	2371.795000	0.539442	29.989209
10521.172000	2371.815000	0.539722	29.988574
10521.298000	2372.523000	0.539443	29.988449
10521.434000	2372.705000	0.538736	29.988015
10521.570000	2372.766000	0.538462	29.986773
10521.706000	2373.070000	0.538529	29.987226
10521.852000	2373.758000	0.539127	29.986718
10521.978000	2373.899000	0.538584	29.989215
10522.114000	2373.920000	0.538826	29.991202
10522.250000	2374.203000	0.538735	29.992807
10522.386000	2374.284000	0.538759	29.994298
10522.522000	2374.810000	0.538969	29.994106
10522.668000	2375.093000	0.538442	29.995701
10522.804000	2375.174000	0.538874	29.996584
10522.930000	2375.397000	0.537954	29.993510
10523.066000	2375.761000	0.538707	29.993485
10523.202000	2376.267000	0.538321	29.993787
10523.348000	2376.065000	0.538569	29.994444
10523.474000	2376.004000	0.538476	29.996123
10523.600000	2376.510000	0.538439	29.996067
10523.726000	2376.712000	0.538977	29.995668
10523.852000	2377.076000	0.538655	29.995744
10523.978000	2377.157000	0.538526	29.994779
10524.114000	2377.016000	0.538637	29.993169
10524.240000	2377.562000	0.537816	29.992721
10524.376000	2378.149000	0.538681	29.990236
10524.512000	2378.432000	0.538398	29.990189
10524.668000	2378.129000	0.538681	29.988468
10524.794000	2378.533000	0.538447	29.988783
10524.930000	2378.796000	0.538472	29.988529
10525.056000	2379.181000	0.538873	29.990143
10525.182000	2379.262000	0.538695	29.990521
10525.308000	2379.525000	0.539014	29.990744
10525.434000	2379.970000	0.538744	29.990219
10525.570000	2379.646000	0.539076	29.990694
10525.696000	2380.092000	0.538822	29.994755
10525.832000	2380.294000	0.538838	29.993101
10525.968000	2380.597000	0.538909	29.994223
10526.094000	2381.022000	0.539063	29.993154
10526.230000	2381.265000	0.539129	29.994411
10526.366000	2381.710000	0.538969	29.996539
10526.512000	2381.973000	0.539192	29.998365
10526.638000	2382.095000	0.538791	29.997543
10526.774000	2382.378000	0.539723	29.993622
